truth,plugin_estimate_riesz,plugin_estimate_propensity,propensity_estimate,propensity_variance,propensity_lower,propensity_upper,riesz_estimate,riesz_variance,riesz_lower,riesz_upper
2.121539888279284192e+00,2.206075295329093855e+00,2.227712664186954683e+00,2.201726465773549357e+00,6.406466718592361609e+00,2.044847268471471136e+00,2.358605663075627579e+00,2.201153542677682040e+00,6.846872153538109629e+00,2.038971718588075799e+00,2.363335366767288281e+00
2.121539888279284192e+00,1.956254047870636059e+00,1.980045102000236534e+00,1.973899944445351107e+00,5.785939054962534023e+00,1.824811838033256528e+00,2.122988050857445685e+00,1.966676395300659852e+00,6.767515981522007174e+00,1.805437164979329712e+00,2.127915625621989992e+00
2.121539888279284192e+00,2.167016056299209570e+00,2.157946777582168796e+00,2.187021412149188215e+00,6.378506572470476144e+00,2.030484928067033845e+00,2.343557896231342585e+00,2.136691563503467339e+00,7.521120063001009548e+00,1.966711756367370389e+00,2.306671370639564067e+00
2.121539888279284192e+00,2.072846444129943677e+00,2.127019627571105964e+00,2.122023451981018383e+00,8.910612071632808551e+00,1.937007216654535124e+00,2.307039687307501641e+00,2.070660872192471302e+00,7.670760824641384978e+00,1.898998427889873941e+00,2.242323316495068664e+00
2.121539888279284192e+00,2.009740115761756929e+00,2.014123621284961807e+00,2.006558863724873465e+00,7.955473304184233818e+00,1.831739682153301851e+00,2.181378045296445300e+00,1.995238920105796288e+00,6.922402017930678220e+00,1.832165011732683091e+00,2.158312828478909484e+00
2.121539888279284192e+00,1.906875943183898858e+00,1.946328496456146251e+00,1.947487687599845696e+00,5.993376785099273185e+00,1.795750558795991658e+00,2.099224816403699734e+00,1.896283383513771348e+00,7.257084909824027541e+00,1.729313873154604275e+00,2.063252893872938198e+00
2.121539888279284192e+00,2.141785106599330746e+00,2.113546829581260500e+00,2.096330072628566743e+00,5.533184235849076593e+00,1.950534734704345574e+00,2.242125410552787912e+00,2.114247245468489300e+00,6.863343664183364723e+00,1.951870458271775632e+00,2.276624032665202968e+00
2.121539888279284192e+00,2.211450835585594188e+00,2.213339184463024356e+00,2.177104785591480240e+00,5.928637052631611226e+00,2.026189404992319254e+00,2.328020166190641227e+00,2.195075309587585011e+00,6.572800994831762722e+00,2.036172596263533308e+00,2.353978022911636714e+00
2.121539888279284192e+00,2.012475328207016023e+00,1.979393330872058820e+00,2.010901563176492157e+00,6.432514960065034870e+00,1.853703759532211448e+00,2.168099366820772644e+00,1.975334657533269311e+00,6.278395924468090250e+00,1.820031451566886727e+00,2.130637863499651896e+00
2.121539888279284192e+00,2.124169435501098491e+00,2.136679814279079270e+00,2.118081890612229401e+00,7.051008005702043668e+00,1.953500140850279898e+00,2.282663640374178904e+00,2.139059167043815268e+00,6.887414568778466695e+00,1.976397887670328979e+00,2.301720446417301780e+00
2.121539888279284192e+00,2.236455737411975786e+00,2.230776891052722810e+00,2.223460550311021411e+00,7.559364095757667990e+00,2.053049127248297356e+00,2.393871973373745465e+00,2.211107982058660326e+00,7.591494409077194305e+00,2.040334784741543395e+00,2.381881179375777258e+00
2.121539888279284192e+00,2.100054019331932142e+00,2.118395527482032747e+00,2.142718615468242049e+00,5.246473269425963259e+00,2.000750831405001762e+00,2.284686399531482337e+00,2.101647262889513534e+00,6.644766436958867928e+00,1.941877006758338853e+00,2.261417519020688438e+00
2.121539888279284192e+00,2.051397006809711598e+00,2.095136475801468112e+00,2.082663635987788364e+00,6.181412492466240138e+00,1.928564595656388825e+00,2.236762676319187904e+00,2.064469208793154209e+00,7.185797620402149199e+00,1.898321803942711661e+00,2.230616613643596757e+00
2.121539888279284192e+00,2.069055251836776854e+00,2.100239080369472600e+00,2.099411142443506684e+00,5.407476564643167727e+00,1.955281471762091439e+00,2.243540813124921929e+00,2.067283155025390506e+00,6.587199911048490009e+00,1.908206484271053105e+00,2.226359825779728130e+00
2.121539888279284192e+00,2.101574733018875207e+00,2.094568131208419892e+00,2.097582699434831444e+00,7.254089994525473095e+00,1.930647645827241021e+00,2.264517753042421866e+00,2.093860228385678646e+00,7.444186545227124974e+00,1.924752017372302504e+00,2.262968439399054787e+00
2.121539888279284192e+00,2.053041535615920843e+00,2.074553886055946261e+00,2.074946702171174273e+00,6.567591686683699415e+00,1.916106970921199748e+00,2.233786433421148576e+00,2.069323795621710538e+00,6.890080367928212546e+00,1.906631039970350994e+00,2.232016551273070082e+00
2.121539888279284192e+00,2.032556398212909787e+00,2.086894642710685588e+00,2.044753440951695644e+00,8.434377674824130366e+00,1.864749259679136406e+00,2.224757622224255105e+00,2.037604858181134126e+00,7.509831730914377168e+00,1.867752658968169444e+00,2.207457057394099031e+00
2.121539888279284192e+00,2.104766144871711653e+00,2.146868673980236064e+00,2.124342202947708369e+00,7.121824615343081533e+00,1.958936031834590530e+00,2.289748374060826208e+00,2.093200469307135325e+00,7.674353253146748877e+00,1.921497832585131071e+00,2.264903106029139579e+00
2.121539888279284192e+00,2.210849299311637761e+00,2.227028223037719634e+00,2.235205009256257203e+00,7.991846676250543346e+00,2.059986636385476189e+00,2.410423382127038217e+00,2.206570144774857578e+00,6.422436116785509519e+00,2.049495542797824754e+00,2.363644746751890402e+00
2.121539888279284192e+00,2.056402188420295651e+00,2.101346459150314150e+00,2.075148410448862446e+00,5.298298873547063081e+00,1.932481157890265866e+00,2.217815663007459026e+00,2.068684199209458008e+00,6.956394931225104550e+00,1.905210388561408452e+00,2.232158009857507786e+00
2.121539888279284192e+00,2.041153300166130169e+00,2.051124440371990154e+00,2.024883793621323758e+00,6.028920890657904152e+00,1.872697386562245603e+00,2.177070200680401690e+00,2.053635140753030441e+00,6.650088841296661002e+00,1.893800910086613998e+00,2.213469371419447107e+00
2.121539888279284192e+00,2.252627799391746510e+00,2.288532946348190489e+00,2.287792120911065208e+00,7.379408479204323967e+00,2.119421293230877801e+00,2.456162948591252615e+00,2.250877936545766289e+00,7.011318714146600684e+00,2.086760046075940789e+00,2.414995827015591789e+00
2.121539888279284192e+00,2.264572149991989303e+00,2.254601524889469299e+00,2.236880394471460143e+00,8.943255490413477560e+00,2.051525571788120228e+00,2.422235217154800058e+00,2.246396780561306539e+00,8.854111166418686452e+00,2.061968058674193749e+00,2.430825502448419329e+00
2.121539888279284192e+00,2.066846394658088837e+00,2.112362338364124348e+00,2.165986618733731994e+00,7.924536034702167164e+00,1.991507686965704904e+00,2.340465550501758862e+00,2.040541887256898779e+00,8.015472305847579193e+00,1.865064713783697314e+00,2.216019060730100243e+00
2.121539888279284192e+00,2.180604217171668857e+00,2.189972247719764731e+00,2.116434229148269175e+00,1.216991229854518330e+01,1.900212271229811734e+00,2.332656187066726616e+00,2.162804542934842367e+00,7.628390063304256508e+00,1.991616858602149653e+00,2.333992227267534858e+00
2.121539888279284192e+00,1.993275485396385216e+00,2.037167276144027817e+00,2.005838418361032716e+00,5.226416092174419603e+00,1.864142264356425827e+00,2.147534572365639605e+00,1.995431331971427191e+00,6.386604059455785354e+00,1.838795518203293788e+00,2.152067145739560594e+00
2.121539888279284192e+00,2.164666337370872551e+00,2.164662313461303889e+00,2.178492395602166454e+00,7.469159302121943789e+00,2.009100771325664336e+00,2.347884019878668571e+00,2.148007835472682814e+00,6.945482081391408435e+00,1.984662299984646827e+00,2.311353370960719023e+00
2.121539888279284192e+00,1.910542669296264595e+00,1.949416139245033319e+00,1.943083008103771547e+00,5.950173442763830423e+00,1.791893768084114269e+00,2.094272248123428604e+00,1.936702549531954087e+00,6.762247018091414930e+00,1.775526099190410712e+00,2.097878999873497463e+00
2.121539888279284192e+00,2.233296029984951137e+00,2.260852445662021815e+00,2.294320236939922708e+00,1.000997278205437979e+01,2.098222528030460499e+00,2.490417945849384918e+00,2.226523706699721661e+00,7.502704366365706257e+00,2.056752127529854590e+00,2.396295285869588731e+00
2.121539888279284192e+00,2.069244169712066483e+00,2.079119648456573266e+00,2.069326370001944859e+00,6.953575510045264529e+00,1.905885690612173944e+00,2.232767049391715553e+00,2.063008455697941557e+00,6.943237380725375552e+00,1.899689318050834741e+00,2.226327593345048150e+00
2.121539888279284192e+00,2.075497919380664857e+00,2.164023778855800551e+00,2.153877000221283478e+00,6.290716433869110169e+00,1.998421488088867992e+00,2.309332512353698963e+00,2.081819598775095592e+00,7.480642809353547307e+00,1.912297808386919762e+00,2.251341389163271423e+00
2.121539888279284192e+00,1.950794773101806712e+00,1.954278040409088035e+00,1.944794735438655220e+00,5.508045957597130560e+00,1.799330962111049148e+00,2.090258508766261070e+00,1.963982404894049294e+00,6.703692441802422408e+00,1.803505288505362403e+00,2.124459521282736407e+00
2.121539888279284192e+00,2.138619388580322411e+00,2.179285897493362434e+00,2.183497674084661444e+00,5.824451143741529613e+00,2.033914214057165548e+00,2.333081134112157340e+00,2.098439224537520964e+00,7.457416934414384357e+00,1.929180804081561673e+00,2.267697644993480033e+00
2.121539888279284192e+00,2.198163810074329483e+00,2.186306449055671841e+00,2.149164041641866696e+00,7.459382786970720325e+00,1.979883313517172283e+00,2.318444769766561109e+00,2.221162031150830440e+00,7.203367660630268787e+00,2.054811626266810798e+00,2.387512436034850083e+00
2.121539888279284192e+00,2.144037326574325775e+00,2.175861693859100221e+00,2.157762440066086196e+00,9.790665967980924478e+00,1.963824763523864148e+00,2.351700116608308022e+00,2.150278745040763884e+00,8.126423243570064514e+00,1.973591259540237397e+00,2.326966230541290592e+00
2.121539888279284192e+00,2.112648159325122954e+00,2.198253744721412772e+00,2.221146581880457216e+00,6.766098569254570982e+00,2.059924237698119054e+00,2.382368926062795378e+00,2.143266641317459253e+00,7.201041789882914657e+00,1.976943094758307762e+00,2.309590187876610745e+00
2.121539888279284192e+00,2.259852382421493555e+00,2.243204912662505990e+00,2.218771929223556150e+00,8.171676218441144002e+00,2.041593173835773989e+00,2.395950684611338311e+00,2.238085736031759865e+00,7.949116701499590931e+00,2.063336410652573338e+00,2.412835061410946391e+00
2.121539888279284192e+00,2.194990455627441328e+00,2.244897689700126708e+00,2.273541884099715471e+00,9.250402071181412111e+00,2.085031023413518980e+00,2.462052744785911962e+00,2.205240553613584176e+00,7.668445743920980107e+00,2.033604015633331041e+00,2.376877091593837310e+00
2.121539888279284192e+00,2.019105353474616837e+00,2.076014142632484294e+00,2.034475192590616821e+00,8.443276279204134482e+00,1.854376080560072415e+00,2.214574304621161449e+00,2.011878691573357525e+00,8.403950496087343680e+00,1.832199487919264236e+00,2.191557895227450814e+00
2.121539888279284192e+00,2.064152045369148425e+00,2.075831091046333121e+00,2.053713195275223224e+00,7.081132198159109770e+00,1.888780246922118211e+00,2.218646143628328460e+00,2.055277095829806111e+00,8.237282096795322417e+00,1.877388527048535316e+00,2.233165664611076906e+00
2.121539888279284192e+00,2.135346105158328900e+00,2.172140440344810575e+00,2.135794746639207986e+00,8.075549184371109135e+00,1.959661190078625159e+00,2.311928303199791035e+00,2.142399252074654203e+00,7.732099462843172510e+00,1.970051831738699244e+00,2.314746672410608941e+00
2.121539888279284192e+00,2.181850158452987465e+00,2.206542950570583361e+00,2.211217484058812133e+00,5.795098557658856286e+00,2.062011416423805255e+00,2.360423551693819011e+00,2.181462068176479363e+00,6.658155983398788891e+00,2.021530920410246068e+00,2.341393215942712658e+00
2.121539888279284192e+00,2.153248318254947780e+00,2.206908996939659140e+00,2.197097692281940073e+00,6.838623069579188751e+00,2.035013595640426942e+00,2.359181788923453205e+00,2.156817495782816341e+00,7.008771405335664006e+00,1.992729421168182968e+00,2.320905570397449491e+00
2.121539888279284192e+00,2.122631170153618019e+00,2.107576739549636979e+00,2.093441447408869394e+00,7.275305312944917446e+00,1.926262462813887577e+00,2.260620432003851210e+00,2.081707207166793250e+00,6.925734806442223501e+00,1.918594047573741301e+00,2.244820366759845420e+00
2.121539888279284192e+00,1.991193461358547134e+00,2.043966995716095081e+00,2.009539535235908225e+00,5.928177379238816158e+00,1.858630005317868150e+00,2.160449065153948300e+00,1.992873937818338659e+00,6.253487770196047180e+00,1.837879103652857005e+00,2.147868771983820313e+00
2.121539888279284192e+00,2.048168894708156440e+00,2.067801791548729007e+00,2.071137726665940093e+00,5.857071936212749463e+00,1.921135968175731401e+00,2.221139485156149007e+00,2.064384581653400552e+00,6.494111197771002431e+00,1.906435926776706147e+00,2.222333236530094958e+00
2.121539888279284192e+00,1.982720358610153166e+00,2.061650616407394221e+00,2.031788411201210565e+00,9.077496244466063402e+00,1.845047656215211829e+00,2.218529166187209523e+00,2.031074464777804067e+00,7.613782922615005333e+00,1.860050757428449053e+00,2.202098172127159081e+00
2.121539888279284192e+00,2.170250643253326395e+00,2.163690712690353291e+00,2.157356699420139190e+00,5.077322819456250080e+00,2.017696242084416891e+00,2.297017156755861489e+00,2.143559732253808026e+00,6.549602750722865352e+00,1.984937684835496929e+00,2.302181779672119344e+00
2.121539888279284192e+00,2.144672082304954319e+00,2.159196277797222230e+00,2.187961209002881713e+00,1.147205629591656972e+01,1.978030145397723150e+00,2.397892272608040276e+00,2.146514096223370860e+00,7.115321507911501975e+00,1.981183460511797945e+00,2.311844731934943553e+00
2.121539888279284192e+00,1.965640007615089502e+00,1.956180074810981662e+00,1.988923250691731814e+00,8.325963306734921687e+00,1.810079685979011810e+00,2.167766815404451819e+00,1.965816265094763704e+00,6.612516662090985875e+00,1.806434195811268850e+00,2.125198334378258558e+00
2.121539888279284192e+00,2.099393190622329541e+00,2.080889940619468526e+00,2.102882123029484962e+00,8.097612380341189464e+00,1.926508123470823453e+00,2.279256122588146471e+00,2.071630444790284020e+00,6.902527956551432808e+00,1.908790795448092270e+00,2.234470094132475992e+00
2.121539888279284192e+00,2.125582411289215212e+00,2.115441096067428806e+00,2.106425924149109008e+00,4.982288406906500988e+00,1.968078682962405068e+00,2.244773165335812948e+00,2.130356415225019173e+00,6.779214192801230610e+00,1.968977887399706583e+00,2.291734943050331985e+00
2.121539888279284192e+00,1.941220983266830347e+00,1.959043791651725819e+00,1.945951254891410853e+00,7.752925928129230648e+00,1.773371881136893924e+00,2.118530628645928005e+00,1.942821451904339636e+00,6.994518025963702534e+00,1.778900310959853348e+00,2.106742592848826146e+00
2.121539888279284192e+00,2.293521695375442704e+00,2.304749122023582508e+00,2.303686982556246043e+00,8.389488367139424696e+00,2.124162447990068259e+00,2.483211517122423828e+00,2.295628113936138970e+00,7.563726515111786064e+00,2.125167526759943026e+00,2.466088701112334913e+00
2.121539888279284192e+00,2.120414570450782854e+00,2.133865703940391434e+00,2.139136626301333166e+00,8.614156798022952088e+00,1.957224161760595882e+00,2.321049090842070228e+00,2.119344915601745427e+00,8.551416831035835386e+00,1.938096128300678789e+00,2.300593702902812066e+00
2.121539888279284192e+00,2.216783185362815711e+00,2.189662379622459465e+00,2.171818565289257208e+00,6.901227786424440680e+00,2.008994253025000454e+00,2.334642877553513962e+00,2.211900424123784514e+00,7.198493464649734719e+00,2.045606309694564917e+00,2.378194538553004111e+00
2.121539888279284192e+00,2.097616650819778439e+00,2.118293822228908496e+00,2.131390710723469084e+00,8.141119842373351290e+00,1.954543528143532383e+00,2.308237893303405563e+00,2.120235884316265640e+00,7.599782274570595852e+00,1.949369493279319965e+00,2.291102275353211315e+00
2.121539888279284192e+00,2.148552503585815288e+00,2.185576930046081667e+00,2.138610334557482062e+00,6.235486353647569757e+00,1.983838746802582653e+00,2.293381922312381249e+00,2.162892981604032538e+00,6.458382651470272684e+00,2.005379417763046845e+00,2.320406545445018232e+00
2.121539888279284192e+00,2.128790420532226779e+00,2.138975360870361442e+00,2.166905736024149487e+00,4.685109522410864535e+00,2.032747930655644630e+00,2.301063541392654344e+00,2.122351416291901938e+00,6.091826510831236163e+00,1.969373114810909930e+00,2.275329717772893723e+00
2.121539888279284192e+00,1.954389796137809832e+00,1.936179901957511884e+00,1.946158149887574851e+00,6.483725015780610335e+00,1.788335851017539335e+00,2.103980448757610144e+00,1.967660767156456547e+00,6.849738616936752678e+00,1.805444997667716045e+00,2.129876536645197049e+00
2.121539888279284192e+00,1.910703486561775133e+00,1.868107780814170837e+00,1.897511209722084535e+00,5.868388057012652759e+00,1.747364616154931660e+00,2.047657803289237410e+00,1.878848891191752024e+00,6.562972955582629275e+00,1.720065022659189147e+00,2.037632759724314901e+00
2.121539888279284192e+00,2.206367802143097023e+00,2.235000944674014889e+00,2.222740544303785093e+00,7.524677690897977556e+00,2.052720540135588134e+00,2.392760548471982052e+00,2.198307413013881995e+00,6.976825009605415850e+00,2.034593727095751703e+00,2.362021098932012286e+00
2.121539888279284192e+00,2.285336556673049913e+00,2.334724971771240387e+00,2.324960857476224163e+00,6.709126251258403784e+00,2.164418715323971121e+00,2.485502999628477205e+00,2.309233487430378595e+00,7.856172345386790212e+00,2.135508786590118557e+00,2.482958188270638633e+00
2.121539888279284192e+00,2.010033476591110091e+00,2.060950198829174074e+00,2.125227665565442958e+00,1.335884517108194913e+01,1.898689943299970428e+00,2.351765387830915710e+00,2.018080408394686387e+00,7.263441193638380255e+00,1.851037792007486527e+00,2.185123024781886247e+00
2.121539888279284192e+00,2.156114019989967545e+00,2.127060060381889439e+00,2.127596781423315431e+00,6.066259130725637938e+00,1.974939842253831124e+00,2.280253720592799738e+00,2.133580334608239593e+00,7.081285607427267870e+00,1.968645599668953361e+00,2.298515069547525602e+00
2.121539888279284192e+00,2.162622739911079339e+00,2.208541807472705898e+00,2.214586890321213808e+00,7.199839639761286492e+00,2.048277227462716787e+00,2.380896553179710828e+00,2.168926959934120102e+00,6.492271525600119553e+00,2.011000678737020486e+00,2.326853241131219718e+00
2.121539888279284192e+00,2.167558841466903807e+00,2.159147170782089287e+00,2.165254466556070678e+00,5.772335374511031070e+00,2.016341728434976499e+00,2.314167204677164857e+00,2.149241280654918373e+00,6.994269571189715151e+00,1.985323051086995028e+00,2.313159510222841497e+00
2.121539888279284192e+00,2.154147059202194292e+00,2.138214298009872394e+00,2.140279127934161085e+00,5.687634472860651158e+00,1.992462969849391863e+00,2.288095286018930086e+00,2.158631104585278404e+00,6.868442667012534919e+00,1.996194011070295371e+00,2.321068198100261437e+00
2.121539888279284192e+00,2.140174372553825588e+00,2.122358693957328679e+00,2.143602749683893638e+00,5.850532108558695654e+00,1.993684758274459679e+00,2.293520741093327597e+00,2.142901568200315410e+00,6.719168000406332553e+00,1.982239326866637619e+00,2.303563809533993201e+00
2.121539888279284192e+00,2.301478915572166439e+00,2.341642634391784661e+00,2.308265073972288306e+00,6.288328215435800672e+00,2.152839073340417908e+00,2.463691074604158704e+00,2.290015514145343545e+00,7.455721506971843660e+00,2.120776335049062489e+00,2.459254693241624601e+00
2.121539888279284192e+00,2.095038342475890936e+00,2.102725706934928773e+00,2.098879802906885583e+00,7.098235156464669515e+00,1.933747794570904066e+00,2.264011811242867100e+00,2.078115041182492906e+00,7.003043872285904747e+00,1.914094026249120617e+00,2.242136056115865195e+00
2.121539888279284192e+00,2.144521661520004230e+00,2.144549682736396790e+00,2.139859261069039231e+00,6.308108741294704558e+00,1.984188998846103003e+00,2.295529523291975682e+00,2.143709055621758175e+00,7.269575896661168102e+00,1.976595912019546208e+00,2.310822199223970141e+00
2.121539888279284192e+00,2.049998425483703812e+00,2.060338783383369510e+00,2.074909104799677273e+00,6.512391853920354912e+00,1.916738296664862284e+00,2.233079912934492040e+00,2.028493783501675640e+00,7.770821656599696148e+00,1.855715345969692454e+00,2.201272221033658827e+00
2.121539888279284192e+00,2.062264536082744737e+00,2.116296542763710153e+00,2.112996542150620272e+00,6.382138412055390120e+00,1.956415499480212761e+00,2.269577584821028005e+00,2.077581724688555731e+00,8.088426633234071517e+00,1.901307790840604195e+00,2.253855658536507267e+00
2.121539888279284192e+00,2.142090338468551458e+00,2.168604574680328412e+00,2.116794721992658168e+00,8.088532548958223600e+00,1.940519634019121975e+00,2.293069809966194139e+00,2.135662927931305521e+00,7.537476347117444853e+00,1.965498392451416665e+00,2.305827463411194600e+00
2.121539888279284192e+00,2.112375624537468077e+00,2.179020841181278367e+00,2.190835685267578548e+00,6.506711841639975624e+00,2.032733869304433671e+00,2.348937501230723424e+00,2.136782330076326453e+00,7.613427362562616096e+00,1.965762616136615515e+00,2.307802044016037168e+00
2.121539888279284192e+00,2.130696705818176273e+00,2.148498850047588338e+00,2.163875503367045372e+00,6.093559069074237833e+00,2.010875449380925328e+00,2.316875557353165416e+00,2.125343577355262692e+00,6.544017953177802660e+00,1.966789172279503894e+00,2.283897982431021489e+00
2.121539888279284192e+00,2.171239611268043657e+00,2.150454405426978965e+00,2.119900322647298552e+00,7.670392528451398739e+00,1.948241999408083291e+00,2.291558645886513812e+00,2.156535800056182506e+00,6.853243083854584583e+00,1.994278539414521934e+00,2.318793060697843078e+00
2.121539888279284192e+00,2.191681473493575893e+00,2.211093396544456358e+00,2.271690978148019902e+00,1.046762380886716493e+01,2.071160622281023933e+00,2.472221334015015870e+00,2.202672711077261702e+00,7.874843024516492207e+00,2.028741698997809539e+00,2.376603723156713865e+00
2.121539888279284192e+00,2.071377367854118301e+00,2.121477143704891155e+00,2.125420717575121632e+00,7.952164770713975095e+00,1.950637891807900370e+00,2.300203543342342893e+00,2.070763657197381757e+00,7.254680028375525502e+00,1.903821814638341436e+00,2.237705499756422078e+00
2.121539888279284192e+00,2.172169485330581740e+00,2.156390632212162206e+00,2.138797349911182977e+00,5.632246376454217440e+00,1.991702694400567797e+00,2.285892005421798157e+00,2.142998099724500616e+00,6.709884197441948750e+00,1.982446889411737745e+00,2.303549310037263265e+00
2.121539888279284192e+00,1.962200973391532877e+00,1.987187847971916277e+00,1.995526084227720709e+00,5.236636324547450094e+00,1.853691454801823735e+00,2.137360713653617683e+00,1.944514267167199550e+00,7.042892254768582383e+00,1.780027261948188499e+00,2.109001272386210601e+00
2.121539888279284192e+00,1.985104394197463984e+00,1.999160803735256176e+00,1.964026275403041311e+00,6.918762115509498045e+00,1.800995246016174889e+00,2.127057304789907732e+00,1.967480333459010300e+00,7.494404497067707283e+00,1.797802685208171658e+00,2.137157981709848720e+00
2.121539888279284192e+00,2.234056342959403807e+00,2.187402367472648823e+00,2.196266394423438406e+00,5.933376330460308878e+00,2.045290705946464449e+00,2.347242082900412363e+00,2.212752958356519972e+00,6.406378895916224003e+00,2.055874836342799661e+00,2.369631080370240284e+00
2.121539888279284192e+00,2.059142828345298604e+00,2.125428662955760828e+00,2.108167522215226963e+00,5.585298478662036104e+00,1.961687207375218289e+00,2.254647837055235637e+00,2.071510523410513560e+00,6.455942531381388072e+00,1.914026718438209373e+00,2.228994328382817969e+00
2.121539888279284192e+00,2.152754157662391865e+00,2.163978078007698258e+00,2.137764825561367932e+00,6.150675732295548315e+00,1.984049387516952256e+00,2.291480263605783385e+00,2.143522107685615019e+00,6.812743962287926891e+00,1.981744985676582749e+00,2.305299229694647067e+00
2.121539888279284192e+00,2.167826847076415930e+00,2.145441513299942038e+00,2.147522051901790352e+00,6.030478287759209799e+00,1.995315989636663234e+00,2.299728114166917692e+00,2.132186573249491346e+00,6.987146127211912194e+00,1.968351837731356246e+00,2.296021308767626667e+00
2.121539888279284192e+00,2.162542811512947249e+00,2.207007414817810265e+00,2.193396804418879409e+00,6.454969934348025795e+00,2.035924862474317809e+00,2.350868746363441009e+00,2.171245950366712307e+00,7.560786035861369214e+00,2.000818500595952010e+00,2.341673400137472605e+00
2.121539888279284192e+00,2.173643031835556183e+00,2.217161134243011311e+00,2.197767692750436375e+00,8.118544514510039889e+00,2.021165879036811663e+00,2.374369506464061086e+00,2.184833206534764205e+00,7.484435706931093613e+00,2.015268445420473675e+00,2.354397967649054735e+00
2.121539888279284192e+00,2.168269668340682799e+00,2.200886997818946700e+00,2.172065828720108005e+00,6.908401841303249746e+00,2.009156907805535131e+00,2.334974749634680879e+00,2.136810594363808491e+00,6.938051227298815959e+00,1.973552462576166455e+00,2.300068726151450527e+00
2.121539888279284192e+00,2.019899061858653866e+00,2.071051318168640076e+00,2.076743886042386134e+00,5.756608793677081337e+00,1.928034140760545689e+00,2.225453631324226578e+00,2.032707199426774469e+00,6.671401067648184302e+00,1.872617055003461317e+00,2.192797343850087621e+00
2.121539888279284192e+00,2.162170905709266844e+00,2.208060024023056123e+00,2.198071409438386858e+00,9.401618386772355507e+00,2.008026001194397114e+00,2.388116817682376603e+00,2.144777284232463277e+00,7.970791428803424949e+00,1.969789877963065594e+00,2.319764690501861182e+00
2.121539888279284192e+00,1.982305581688880824e+00,2.041997390389442391e+00,2.083296722879982799e+00,6.743589121385987539e+00,1.922342779254123224e+00,2.244250666505842595e+00,1.987758356329868192e+00,7.205094366942559780e+00,1.821388014862266091e+00,2.154128697797470515e+00
2.121539888279284192e+00,2.114717703223228273e+00,2.080956087708473401e+00,2.067847824602387696e+00,6.122655846419302605e+00,1.914482917600804024e+00,2.221212731603971147e+00,2.106354554190067230e+00,6.611016286092904259e+00,1.946990567779540715e+00,2.265718540600593744e+00
2.121539888279284192e+00,2.180062865018844498e+00,2.156501586735248388e+00,2.160297270089038602e+00,7.482439839359731337e+00,1.990755119321495403e+00,2.329839420856581800e+00,2.185339583332141178e+00,7.605527660226560904e+00,2.014408617560791370e+00,2.356270549103490985e+00
2.121539888279284192e+00,2.049649072647094616e+00,2.080576392650604234e+00,2.047262868552818471e+00,9.444953419953103335e+00,1.856779974155206459e+00,2.237745762950430706e+00,2.060379356084449665e+00,7.136450576221146314e+00,1.894803426270931235e+00,2.225955285897967872e+00
2.121539888279284192e+00,2.307810384035110296e+00,2.315411783039569737e+00,2.286459430042246943e+00,5.475082192913911072e+00,2.141431585294081064e+00,2.431487274790412823e+00,2.323047126525779937e+00,5.638913239619978590e+00,2.175865439141363211e+00,2.470228813910196664e+00
2.121539888279284192e+00,2.060573721289634896e+00,2.019036520719528216e+00,2.002903317736520084e+00,7.190207418319111810e+00,1.836704939831635963e+00,2.169101695641404426e+00,2.033324004656868578e+00,7.085840942996509462e+00,1.868336227635007285e+00,2.198311781678729648e+00
2.121539888279284192e+00,2.199285430014133347e+00,2.194279970943927793e+00,2.170155934139038401e+00,5.215438981600903467e+00,2.028608661499407440e+00,2.311703206778669362e+00,2.190378075957414516e+00,6.025053853043200291e+00,2.038240484015610754e+00,2.342515667899218279e+00
2.121539888279284192e+00,2.166655014455318273e+00,2.189636837124824709e+00,2.207932261065812085e+00,6.089593258931301101e+00,2.054982002930984208e+00,2.360882519200639962e+00,2.156729897114797456e+00,7.153666743921577975e+00,1.990954367667749247e+00,2.322505426561845443e+00
2.121539888279284192e+00,2.083286452889442586e+00,2.085414653778076222e+00,2.077747735423501663e+00,5.809636167844529631e+00,1.928354635507904646e+00,2.227140835339098679e+00,2.066000301303574815e+00,6.538446113287053052e+00,1.907513410398353315e+00,2.224487192208796316e+00
2.121539888279284192e+00,2.073260469257831584e+00,2.073211119890213006e+00,2.094725115724140885e+00,6.388633647895774814e+00,1.938064415413704333e+00,2.251385816034577214e+00,2.079782046715845656e+00,7.589770989202621720e+00,1.909028234951303249e+00,2.250535858480388285e+00
2.121539888279284192e+00,2.068358156323432784e+00,2.068464958965778422e+00,2.063583954776403662e+00,6.464856207773799213e+00,1.905991468890229967e+00,2.221176440662577356e+00,2.050696586339414651e+00,6.902671877609780182e+00,1.887855239363206650e+00,2.213537933315622652e+00
2.121539888279284192e+00,2.106111187815666419e+00,2.120807968974113500e+00,2.149286463578347739e+00,8.695304308755918754e+00,1.966519177029258936e+00,2.332053750127436764e+00,2.103842492339355275e+00,6.433310836252101872e+00,1.946634964184543071e+00,2.261050020494167256e+00
2.121539888279284192e+00,2.188772409558296328e+00,2.180964633345603865e+00,2.185412375413666730e+00,1.050676419155043995e+01,1.984507459300943966e+00,2.386317291526389717e+00,2.172404042009046687e+00,7.821974107613111293e+00,1.999057868899264623e+00,2.345750215118828752e+00
