truth,n,plugin_estimate,propensity_estimate,propensity_variance,propensity_lower,propensity_upper,riesz_estimate,riesz_variance,riesz_lower,riesz_upper
1.000000000000000000e+00,2.000000000000000000e+03,9.421003404969715556e-01,9.231024065910480303e-01,8.545625367659251737e+00,7.949835664222425491e-01,1.051221246759853178e+00,1.055130056592565868e+00,1.320318136948207233e+01,8.958797166415906066e-01,1.214380396543541130e+00
1.000000000000000000e+00,2.000000000000000000e+03,1.056049905570087155e+00,9.597930625098718416e-01,2.146089610053180863e+01,7.567608255870089673e-01,1.162825299432734605e+00,1.088370907720245917e+00,1.262971072700509545e+01,9.326174218381272363e-01,1.244124393602364709e+00
1.000000000000000000e+00,2.000000000000000000e+03,8.630895361668973198e-01,7.894154462146562024e-01,1.644893545778389665e+01,6.116652978959801201e-01,9.671655945333319515e-01,9.125488573383967461e-01,1.322191100098669558e+01,7.531856035729969090e-01,1.071912111103796805e+00
1.000000000000000000e+00,2.000000000000000000e+03,9.074034811247838617e-01,1.046278946587210212e+00,1.480386161314225113e+01,8.776513765207362150e-01,1.214906516653684321e+00,1.032770960894955570e+00,1.225250324749832487e+01,8.793610256306622075e-01,1.186180896159249487e+00
1.000000000000000000e+00,2.000000000000000000e+03,9.427124482332130961e-01,1.014729970606867981e+00,8.457577330555379191e+00,8.872728619917310544e-01,1.142187079222004797e+00,1.062883509240059032e+00,1.164825648082277532e+01,9.133041956690828300e-01,1.212462822811035013e+00
1.000000000000000000e+00,2.000000000000000000e+03,9.024280225362830699e-01,1.036832713617186430e+00,1.766792078792295584e+01,8.526139788222627525e-01,1.221051448412109997e+00,9.798628714827347652e-01,1.151708768054625587e+01,8.311281343942076294e-01,1.128597608571261679e+00
1.000000000000000000e+00,2.000000000000000000e+03,8.330890146306109134e-01,9.473814287191865136e-01,7.510835601517818816e+00,8.272697597465366037e-01,1.067493097691836423e+00,9.196571844803039797e-01,1.243225131009843132e+01,7.651260603776265379e-01,1.074188308582981310e+00
1.000000000000000000e+00,2.000000000000000000e+03,9.708181735280919655e-01,9.910378639966047620e-01,2.265338116963726733e+01,7.824410889720632145e-01,1.199634639021146310e+00,1.016620777879472692e+00,1.332606534992636682e+01,8.566310709476248064e-01,1.176610484811320356e+00
1.000000000000000000e+00,2.000000000000000000e+03,7.701271918300119923e-01,8.750318859546190042e-01,1.659209102349613829e+01,6.965099308960565061e-01,1.053553841013181280e+00,8.310083119332272172e-01,1.329822877567471195e+01,6.711857921423167728e-01,9.908308317241375507e-01
1.000000000000000000e+00,2.000000000000000000e+03,9.881387331379664074e-01,1.033572363946861028e+00,2.360078665259273478e+01,8.206583179040972675e-01,1.246486409989624899e+00,1.070851758143696264e+00,1.342254056701353626e+01,9.102839658529644495e-01,1.231419550434428078e+00
1.000000000000000000e+00,2.000000000000000000e+03,9.446312527477888077e-01,1.099626901338824236e+00,1.455502669216217981e+01,9.324225495105743500e-01,1.266831253167074012e+00,1.067116872136869565e+00,1.358274355307231218e+01,9.055937040873871524e-01,1.228640040186351978e+00
1.000000000000000000e+00,2.000000000000000000e+03,8.660860539057201324e-01,8.998931931390894423e-01,1.521343950352068042e+01,7.289488320201497062e-01,1.070837554258029511e+00,9.187908880870702122e-01,1.257697859378841976e+01,7.633628967761457718e-01,1.074218879397994320e+00
1.000000000000000000e+00,2.000000000000000000e+03,1.043461476902344698e+00,1.112815665650989994e+00,7.230721036257737211e+00,9.949650442421746899e-01,1.230666287059805075e+00,1.184249010836729177e+00,1.356026134820852391e+01,1.022859575006378252e+00,1.345638446667080101e+00
1.000000000000000000e+00,2.000000000000000000e+03,9.986557296267138950e-01,1.072293039767080014e+00,8.814155331950470185e+00,9.421768241688290857e-01,1.202409255365330720e+00,1.023268371808806476e+00,1.141559515434494365e+01,8.751904356654842676e-01,1.171346307952128463e+00
1.000000000000000000e+00,2.000000000000000000e+03,9.315059659559228322e-01,1.042498883337451554e+00,8.389312986809569495e+00,9.155571944205956880e-01,1.169440572254307531e+00,1.016464654390893285e+00,1.398474278840123119e+01,8.525686692418935619e-01,1.180360639539892897e+00
