truth,plugin_estimate,propensity_estimate,propensity_variance,propensity_lower,propensity_upper,riesz_estimate,riesz_variance,riesz_lower,riesz_upper
1.000000000000000000e+00,9.529110532462684580e-01,1.107198618091426834e+00,1.213846873026539797e+01,8.912561686420711338e-01,1.323141067540782645e+00,1.084814393860151771e+00,5.331061316700962394e+00,9.417067240648594462e-01,1.227922063655443985e+00
1.000000000000000000e+00,9.905994741765798972e-01,1.124042441558662286e+00,2.865399014019265067e+01,7.922636469943260540e-01,1.455821236122998519e+00,1.058907267871021851e+00,6.035073130154987808e+00,9.066432309588100535e-01,1.211171304783233760e+00
1.000000000000000000e+00,7.921077203394859545e-01,7.440924852225164754e-01,1.604617131950853093e+01,4.958124583556258180e-01,9.923725120894071328e-01,8.369079495330598029e-01,5.826184252099468885e+00,6.873022363304372995e-01,9.865136627356823062e-01
1.000000000000000000e+00,1.007713847074855229e+00,1.236134038685264391e+00,1.849245222826371204e+01,9.695996047370447624e-01,1.502668472633484020e+00,1.115843416251561360e+00,5.401526180263194199e+00,9.717930675046767552e-01,1.259893764998446075e+00
1.000000000000000000e+00,8.753545735307632913e-01,1.001178350831583908e+00,1.409967657785801798e+01,7.684439151726136785e-01,1.233912786490554137e+00,9.528910627886205686e-01,5.888494317107110909e+00,8.024874731752118517e-01,1.103294652402029286e+00
1.000000000000000000e+00,9.871231518335649158e-01,9.723070636829435065e-01,4.495028433164274873e+01,5.567580144860542202e-01,1.387856112879832793e+00,1.116877032946513193e+00,5.373210046078217061e+00,9.732047540858572710e-01,1.260549311807169115e+00
1.000000000000000000e+00,8.695328168159612847e-01,9.401225652711956426e-01,3.890356806037302562e+01,5.535324114121908945e-01,1.326712719130200391e+00,9.604998317441895139e-01,5.206266343940161967e+00,8.190770868023643514e-01,1.101922576686014565e+00
1.000000000000000000e+00,9.211397195011009620e-01,1.105231133710782743e+00,2.117460761232894484e+01,8.200217849798498992e-01,1.390440482441715586e+00,1.042504273819401472e+00,5.316898606929127524e+00,8.995868232110907359e-01,1.185421724427712098e+00
1.000000000000000000e+00,8.629606046042010981e-01,1.190489901741088596e+00,4.084886653808509749e+01,7.943522922002780318e-01,1.586627511281899050e+00,9.816717873058546928e-01,5.244475338111480589e+00,8.397310374878793615e-01,1.123612537123829913e+00
1.000000000000000000e+00,9.276344975852585106e-01,9.258913588251591609e-01,2.405940847646798630e+01,6.218738862957016167e-01,1.229908831354616705e+00,1.027045733210704359e+00,5.964794553123398124e+00,8.756708516904242456e-01,1.178420614730984362e+00
1.000000000000000000e+00,8.491938704111370306e-01,9.640388623588552752e-01,4.022606396040469434e+01,5.709327096338048246e-01,1.357145015083905726e+00,9.479938755543114715e-01,5.520444716552570519e+00,8.023664728338469887e-01,1.093621278274776065e+00
1.000000000000000000e+00,8.677616454979403260e-01,1.309870388791291695e+00,2.523655570668817205e+01,9.985044426719171806e-01,1.621236334910666210e+00,1.058113197231714153e+00,5.838579884943569276e+00,9.083484200442886181e-01,1.207877974419139688e+00
1.000000000000000000e+00,9.619650498755231149e-01,1.044941205278376417e+00,2.242557246493439749e+01,7.514278679642230063e-01,1.338454542592529828e+00,1.060310621600663028e+00,6.145339603528821470e+00,9.066618773138439558e-01,1.213959365887482100e+00
1.000000000000000000e+00,9.046307120328189733e-01,1.156711573200266407e+00,1.695247349771839751e+01,9.015163103350734009e-01,1.411906836065459414e+00,1.078072726101076961e+00,5.580711973182268082e+00,9.316525665731725248e-01,1.224492885628981398e+00
1.000000000000000000e+00,8.907754751395641213e-01,9.864962696608337023e-01,1.520495714300401247e+01,7.448118403722172598e-01,1.228180698949450145e+00,9.671905179108396533e-01,5.495551457447353627e+00,8.218918239080037491e-01,1.112489211913675557e+00
1.000000000000000000e+00,8.007322583801655957e-01,1.024332125876035837e+00,1.968794523880589509e+01,7.493171982277412324e-01,1.299347053524330331e+00,8.832272182951246275e-01,5.670377477912240671e+00,7.356354769301428620e-01,1.030818959660106282e+00
1.000000000000000000e+00,8.733684038941680328e-01,1.085786446580434106e+00,2.682375463547762706e+01,7.647784469797218598e-01,1.406794446181146352e+00,1.028784412772993706e+00,5.620948763188768460e+00,8.818373584688465883e-01,1.175731467077140824e+00
1.000000000000000000e+00,9.421087106900782882e-01,1.009375165793372275e+00,1.552462208849133596e+01,7.651633965946943450e-01,1.253586934992050095e+00,1.013767134373856571e+00,5.086784345533650331e+00,8.739766098673577011e-01,1.153557658880355552e+00
1.000000000000000000e+00,9.635895132757402726e-01,1.076984767074320004e+00,4.254184039380700000e+01,6.727215680852839386e-01,1.481247966063356181e+00,1.081922819705211314e+00,5.849957746167768313e+00,9.320121874015681041e-01,1.231833452008854524e+00
1.000000000000000000e+00,8.676588936272626729e-01,9.493806189000613127e-01,2.132082063582740972e+01,6.631882630367458287e-01,1.235572974763376797e+00,9.515225966003371116e-01,5.215043475908941240e+00,8.099806910845084307e-01,1.093064502116165793e+00
1.000000000000000000e+00,9.114133363711145464e-01,1.117428647286668353e+00,2.582824549243711942e+01,8.024337459251599247e-01,1.432423548648176670e+00,9.924086264548518388e-01,6.012013893122080788e+00,8.404357585743720271e-01,1.144381494335331650e+00
1.000000000000000000e+00,7.949644503278475716e-01,8.911844465097827905e-01,2.020295844484875403e+01,6.125957081126053305e-01,1.169773184906960140e+00,8.779052176084624071e-01,5.571208852288562774e+00,7.316097770542477896e-01,1.024200658162677025e+00
1.000000000000000000e+00,9.118493183894155196e-01,1.045063065158779780e+00,2.910028363500958193e+01,7.107104823778884750e-01,1.379415647939671086e+00,1.005514717545144876e+00,5.190210572439920789e+00,8.643102100565904777e-01,1.146719225033699274e+00
1.000000000000000000e+00,9.197766975081868024e-01,1.643630653805826514e+00,6.173875974186641713e+01,1.156623857729679239e+00,2.130637449881973566e+00,1.052179320893900094e+00,5.763167776453863134e+00,9.033848810447405731e-01,1.200973760743059726e+00
1.000000000000000000e+00,9.084548805231633661e-01,8.220996336746702049e-01,2.813186338046187984e+01,4.933575366405629770e-01,1.150841730708777488e+00,9.854926596740490874e-01,5.793060855166791256e+00,8.363128266495790664e-01,1.134672492698518997e+00
1.000000000000000000e+00,9.136667103175368787e-01,1.062991659384780574e+00,2.778311805386216449e+01,7.362935934037942998e-01,1.389689725365766737e+00,9.963985627126481504e-01,5.471208027177008937e+00,8.514220378639568709e-01,1.141375087561339319e+00
1.000000000000000000e+00,9.218126699168649463e-01,1.079574298047183190e+00,1.803836172530212778e+01,8.163326402421908767e-01,1.342815955852175502e+00,9.965930430106785254e-01,4.792932550379084944e+00,8.609002661744139528e-01,1.132285819846942987e+00
1.000000000000000000e+00,8.193595114099110344e-01,9.793640565940495701e-01,1.927566298482435769e+01,7.072438865909767003e-01,1.251484226597122440e+00,9.430786037021990920e-01,5.474538384344881159e+00,7.980579615256478965e-01,1.088099245878750398e+00
1.000000000000000000e+00,1.084230038339467184e+00,1.160191567917867372e+00,1.454474479430985312e+01,9.238124410859478441e-01,1.396570694749786901e+00,1.178908979912471233e+00,5.368235826292925950e+00,1.035303218362709998e+00,1.322514741462232468e+00
1.000000000000000000e+00,8.885798063936957147e-01,1.049569647523814764e+00,3.668349127099956775e+01,6.741721248006726785e-01,1.424967170246956849e+00,9.883579263507391577e-01,5.816516672660787535e+00,8.388763875250577762e-01,1.137839465176420539e+00
1.000000000000000000e+00,9.577058629549979329e-01,8.087951509594183408e-01,7.999296005799308773e+01,2.544478272003997121e-01,1.363142474718436858e+00,1.032100428607033660e+00,5.080982384450737577e+00,8.923896490368589118e-01,1.171811208177208297e+00
1.000000000000000000e+00,8.551328013755674640e-01,8.874430076254077315e-01,3.340904440549986987e+01,5.291914410019409321e-01,1.245694574248874531e+00,9.725692754255756967e-01,5.475371211872765542e+00,8.275376028587517752e-01,1.117600947992399618e+00
1.000000000000000000e+00,8.916039325651834435e-01,7.843328732983902984e-01,2.967252553928636161e+01,4.467088603613326714e-01,1.121956886235447870e+00,9.363014471425383789e-01,5.223912688716375818e+00,7.946392327557343371e-01,1.077963661529342421e+00
1.000000000000000000e+00,9.435059309024123042e-01,1.135534516576905961e+00,1.842978582815295852e+01,8.694520758983966813e-01,1.401616957255415130e+00,1.023046676743024186e+00,5.348873978262896678e+00,8.797001236805429558e-01,1.166393229805505527e+00
1.000000000000000000e+00,8.667556423410911481e-01,1.115545797437559106e+00,1.839155692618645332e+01,8.497394674007485715e-01,1.381352127474369640e+00,9.365902648759301119e-01,5.670114910341405690e+00,7.890019406779518185e-01,1.084178589073908405e+00
1.000000000000000000e+00,9.850078748787418625e-01,8.068534003831192569e-01,2.449139430452346389e+01,5.001187587785926869e-01,1.113588041987645827e+00,1.058998156372173316e+00,5.352552743723972384e+00,9.156023174496648043e-01,1.202393995294681828e+00
1.000000000000000000e+00,8.693958892765247803e-01,8.503338418487322858e-01,2.967969907462264700e+01,5.126690199245786950e-01,1.187998663772885877e+00,9.750743179581747855e-01,5.705446633058753214e+00,8.270268803391518375e-01,1.123121755577197733e+00
1.000000000000000000e+00,8.623745026903075761e-01,8.526070525106310694e-01,2.569203357238995267e+01,5.384438526101760214e-01,1.166770252411086117e+00,9.315107204685334485e-01,5.207102878218483610e+00,7.900766141965167577e-01,1.072944826740550139e+00
1.000000000000000000e+00,9.331078887295225499e-01,1.053968331127095759e+00,2.422870703117002833e+01,7.488830956093099900e-01,1.359053566644881528e+00,1.024766353145605491e+00,5.717179394257748903e+00,8.765667702818856766e-01,1.172965936009325416e+00
1.000000000000000000e+00,8.074930593157544356e-01,1.135433127733746828e+00,1.360332503490397649e+01,9.068318734631564126e-01,1.364034382004337242e+00,9.353359646834121799e-01,5.352221090210285581e+00,7.919445683579986461e-01,1.078727361008825714e+00
1.000000000000000000e+00,8.945580008843306841e-01,1.075082795607856134e+00,1.863426459045982497e+01,8.075283322724251533e-01,1.342637258943287115e+00,9.835948486701711069e-01,5.396706875911706724e+00,8.396087759599870637e-01,1.127580921380355150e+00
1.000000000000000000e+00,9.111189300854999340e-01,9.069146239108788476e-01,1.350828429021267141e+01,6.791133400486473182e-01,1.134715907773110377e+00,1.044554991106098507e+00,5.733443556152632681e+00,8.961447597697247414e-01,1.192965222442472273e+00
1.000000000000000000e+00,8.920102530678876152e-01,1.173722208489216490e+00,2.135436617740855780e+01,8.873047978677028880e-01,1.460139619110730091e+00,9.959584266829818455e-01,5.461883044013639221e+00,8.511055016110911087e-01,1.140811351754872582e+00
1.000000000000000000e+00,8.803385206824557718e-01,9.990743895996175850e-01,1.329487801482226139e+01,7.730796919146027957e-01,1.225069087284632374e+00,9.808289023103644588e-01,5.216335947529731065e+00,8.392694583441273615e-01,1.122388346276601556e+00
1.000000000000000000e+00,9.662771337261090165e-01,1.093152460595128828e+00,1.251770568217660617e+01,8.738626565716638428e-01,1.312442264618593812e+00,1.093114313192083076e+00,5.120258563639295879e+00,9.528645884220261486e-01,1.233364037962140003e+00
1.000000000000000000e+00,7.935880626801870008e-01,1.247755909755516868e+00,1.323323679464934628e+02,5.347565936946602205e-01,1.960755225816373404e+00,9.567703676455059369e-01,5.972715837515528037e+00,8.052950060800037058e-01,1.108245729211008168e+00
1.000000000000000000e+00,1.009347037473573572e+00,1.015255113808728016e+00,2.123990952604359350e+01,7.296063146947652234e-01,1.300903912922690697e+00,1.078976768461910929e+00,5.556437883595919835e+00,9.328753934730967812e-01,1.225078143450724966e+00
1.000000000000000000e+00,9.282910371022091711e-01,1.307449935580955236e+00,1.827610695142058717e+01,1.042479196697248867e+00,1.572420674464661605e+00,1.057080001842291450e+00,5.809289286081765979e+00,9.076913619749584772e-01,1.206468641709624423e+00
