truth,plugin_estimate_riesz,riesz_estimate,riesz_variance,riesz_lower,riesz_upper
-5.594815431758486390e-01,-1.508254557847976685e-02,-7.827058946057835476e-01,4.550948676977623109e+02,-1.492925670687038631e+00,-7.248611852452846449e-02
-5.622253403874645228e-01,8.761281520128250122e-02,-5.731648760923172548e-01,5.119119557942454435e+02,-1.326415375898658766e+00,1.800856237140243676e-01
-5.638149108812711141e-01,1.023515406996011734e-02,-5.322459523015823368e-01,4.553739212349760237e+02,-1.242683440098375058e+00,1.781915354952102737e-01
-5.642657026408272047e-01,4.550623521208763123e-02,4.790224177390444565e-02,4.905602467379846416e+02,-6.894720091207617862e-01,7.852764926685706914e-01
-5.574637009261202980e-01,2.915034443140029907e-02,-2.079683132669165602e-01,4.408386742208516580e+02,-9.069754920798200892e-01,4.910388655459869689e-01
-5.711036377888346616e-01,2.982927672564983368e-02,-7.899791178025260541e-01,5.308452853877896587e+02,-1.557032827173606915e+00,-2.292540843144530438e-02
-5.618478647171966101e-01,7.135584205389022827e-02,-7.486260515875060584e-01,4.218255239176523332e+02,-1.432393181384304714e+00,-6.485892179070740227e-02
-5.702927878779083803e-01,5.543953925371170044e-02,-9.079838834345056453e-01,4.165070772928630731e+02,-1.587426814882123560e+00,-2.285409519868877304e-01
-5.658745788686933009e-01,1.617751829326152802e-02,-7.398719678987342174e-01,4.717306767811230657e+02,-1.462956134533305086e+00,-1.678780126416345997e-02
-5.682664034319308000e-01,5.768933519721031189e-02,-6.067312768096478903e-01,4.469052152574096226e+02,-1.310531667462093264e+00,9.706911384279748312e-02
-5.619419532560567809e-01,2.819084003567695618e-02,-3.302241275302968404e-01,4.834356648630112545e+02,-1.062224219394139357e+00,4.017759643335457875e-01
-5.676989676935477735e-01,1.520442869514226913e-02,-3.470675472756356017e-01,5.180643658570608068e+02,-1.104830995657480219e+00,4.106959011062090159e-01
-5.668238953240550826e-01,2.754651010036468506e-03,-3.539116343550537946e-01,4.080161475544859400e+02,-1.026393329887870243e+00,3.185700611777626534e-01
-5.678498843360837434e-01,1.257273741066455841e-02,-5.253807839559174742e-01,4.592364488074237556e+02,-1.238824910808463686e+00,1.880633428966287379e-01
-5.712526301516807070e-01,4.690752923488616943e-02,-2.590962295993878839e-01,3.958384580997924900e+02,-9.214664295451264753e-01,4.032739703463506520e-01
-5.704464947235896588e-01,5.303712934255599976e-02,-1.317274884357930942e+00,5.056622892083674969e+02,-2.065913242507834369e+00,-5.686365262080277372e-01
-5.657012422762048853e-01,4.592473059892654419e-02,-1.586618878426829804e-01,4.787539476348464405e+02,-8.871089165546965916e-01,5.697851408693306308e-01
-5.646586252747967105e-01,-4.160040989518165588e-02,-2.301358475909130730e-01,4.934724593166853310e+02,-9.696955721454632027e-01,5.094238769636370012e-01
-5.701492981016127448e-01,4.427185654640197754e-02,-3.432941782229793626e-01,4.817490964792026489e+02,-1.074016285292091144e+00,3.874279288461324189e-01
-5.743949924061486634e-01,5.040556564927101135e-02,-4.644919003743075980e-01,5.369347319672147023e+02,-1.235932588086707140e+00,3.069487873380918885e-01
-5.622977444645731460e-01,8.118605613708496094e-02,1.024751016144375831e-01,4.839412206278310578e+02,-6.299076369941748466e-01,8.348578402230500961e-01
-5.726299005143690168e-01,1.164397224783897400e-02,-8.253911241269901167e-01,4.779484318387345070e+02,-1.553225079447903223e+00,-9.755716880607701036e-02
-5.703290767625684987e-01,6.086114048957824707e-02,-5.524800177010618096e-01,4.041316602437440224e+02,-1.221752901735819963e+00,1.167928663336963435e-01
-5.692260024070419089e-01,5.980725586414337158e-02,-4.700775978805223909e-01,4.857738500122214305e+02,-1.203845750455371455e+00,2.636905546943267842e-01
-5.668550531503403489e-01,5.670790374279022217e-02,-6.585661418327738437e-01,4.832015489186379114e+02,-1.390388967456054559e+00,7.325668379050698231e-02
-5.654163175449357093e-01,6.528583168983459473e-02,-4.382547006972023484e-01,4.143458514627713498e+02,-1.115932548732852192e+00,2.394231473384474396e-01
-5.658885260094297376e-01,4.722533002495765686e-02,-4.290746799750602691e-01,4.749138369438625205e+02,-1.154594370746787169e+00,2.964450107966665748e-01
-5.627225456487552346e-01,2.280187234282493591e-02,-9.596215524731617208e-01,4.347100306358191233e+02,-1.653752843920582194e+00,-2.654902610257413587e-01
-5.685765135813040105e-01,3.702607378363609314e-02,-5.353251681746226120e-01,5.413779668690531253e+02,-1.309951187340273382e+00,2.393008509910280468e-01
-5.709601362852628759e-01,-1.529914140701293945e-02,-8.543704458896962395e-01,4.632841238621164734e+02,-1.570951796171745407e+00,-1.377890956076471829e-01
-5.643203817273537704e-01,6.186755001544952393e-02,-2.582106648381924385e-01,4.504967343115366702e+02,-9.648334150091754102e-01,4.484120853327905332e-01
-5.652188657948421513e-01,1.087509654462337494e-02,-1.015707231510936559e+00,5.164757663143919899e+02,-1.772307979861292404e+00,-2.591064831605807139e-01
-4.492051752099504580e-01,-2.084602229297161102e-02,-3.603450929412437831e-01,5.619618486329193274e+02,-1.149559870246344984e+00,4.288696843638574729e-01
-4.461266666620026800e-01,3.633968159556388855e-02,-2.331788143493395415e-01,5.696290978795491355e+02,-1.027759263840650084e+00,5.614016351419709450e-01
-4.491408492509450512e-01,3.936664015054702759e-02,-5.824939248081996146e-01,6.258662837695189864e+02,-1.415374187132960593e+00,2.503863375165614746e-01
-4.471730654209590261e-01,-4.980155825614929199e-02,-3.265162580458482733e-01,6.300821405110501701e+02,-1.162196967307731255e+00,5.091644512160347080e-01
-4.426824738837959461e-01,-1.333757676184177399e-02,-3.464101329040434329e-01,6.324270413492520220e+02,-1.183644424201822920e+00,4.908241583937360542e-01
-4.465185333958898717e-01,3.392986953258514404e-02,3.061439761627956502e-01,6.439392619649244125e+02,-5.386761371624930739e-01,1.150964089488084374e+00
-4.454906191092464218e-01,-2.456901408731937408e-02,-5.382999694412291536e-01,6.028459735111368900e+02,-1.355719432933583768e+00,2.791194940511255718e-01
-4.413425544829823188e-01,-1.037553995847702026e-01,-6.466012238343963325e-01,6.447845318318702539e+02,-1.491975633844662585e+00,1.987731861758698093e-01
-4.480370531922769906e-01,5.889231339097023010e-03,-5.665459065743245759e-01,6.457539670437029145e+02,-1.412555589197097783e+00,2.794637760484486311e-01
-4.416972030722229881e-01,-1.606992818415164948e-02,-6.193816995526842950e-01,6.172728520555673413e+02,-1.446524284175318087e+00,2.077608850699496079e-01
-4.461323037047271733e-01,-2.190328203141689301e-02,-5.947005140032676218e-01,6.640764351242005432e+02,-1.452628484146544441e+00,2.632274561400090862e-01
-4.443140690195980791e-01,-2.777407690882682800e-02,-1.327900797848816650e-01,5.875230905159672830e+02,-9.397542682943110792e-01,6.741741087245477493e-01
-4.510555605929013057e-01,5.164175108075141907e-02,6.117860928391418707e-01,6.298964069098992695e+02,-2.237714376991902787e-01,1.447343623377474131e+00
-4.515727260429716061e-01,-2.644058503210544586e-02,-3.291990625524860437e-01,5.908529530170238786e+02,-1.138446806587805948e+00,4.800486814828339166e-01
-4.538374331501875969e-01,-9.874183684587478638e-02,-1.226016700706683560e+00,6.980055990287844452e+02,-2.105588396106344184e+00,-3.464450053070227131e-01
-4.416096054291728246e-01,-7.604904472827911377e-03,-1.695433344635698669e-01,6.222980512267650965e+02,-1.000045965521471514e+00,6.609592965943318355e-01
-4.415536875263063044e-01,3.290797770023345947e-02,-6.759893822646820261e-02,6.112983237919720523e+02,-8.907288704766551657e-01,7.555309940237187050e-01
-4.475761736085333564e-01,1.447543129324913025e-02,-3.247916857557030246e-02,5.931711432570006082e+02,-8.433128856675845553e-01,7.783545485164439226e-01
-4.452646294243838287e-01,1.715811714529991150e-02,1.380531352675100631e-01,5.972229104784380525e+02,-6.755451451064453661e-01,9.516514156414654924e-01
-4.480482913142480039e-01,-3.503984212875366211e-01,-1.010138836204218293e+00,5.824033478002072570e+02,-1.813579342834634733e+00,-2.066983295738018533e-01
-4.399200544007935698e-01,-9.204706549644470215e-02,-6.556904833714530256e-02,6.002132347619569828e+02,-8.812016485706252178e-01,7.500635518963346682e-01
-4.440650995053342376e-01,-1.597840189933776855e-01,-8.891967153726832995e-01,6.717504508161539434e+02,-1.752067521261894356e+00,-2.632590948347224291e-02
-4.442707794765388685e-01,7.183442264795303345e-02,-5.140649774248972070e-01,6.464618871014562274e+02,-1.360538260120602860e+00,3.324083052708084463e-01
-4.421586468989076035e-01,9.124821983277797699e-03,-1.127082402634851377e+00,5.274978600437692648e+02,-1.891713828417826981e+00,-3.624509768518758834e-01
-4.438008970400295627e-01,-4.604144394397735596e-02,-1.268598106922313118e+00,6.436860395794399210e+02,-2.113252095573777911e+00,-4.239441182708484357e-01
-4.459546712547585723e-01,4.632450640201568604e-02,1.949072941745479959e-01,6.642505774119733815e+02,-6.631331568055497394e-01,1.052947745154645620e+00
-4.492387490052597854e-01,-5.190659686923027039e-02,-4.331057330811988737e-01,5.662225614552354500e+02,-1.225306716530745188e+00,3.590952503683473851e-01
-4.420741816740831887e-01,4.840371757745742798e-02,-3.440182305146204933e-01,6.396774797999462407e+02,-1.186038067093993842e+00,4.980016060647527998e-01
-4.473907663460689466e-01,3.972503822296857834e-03,-1.364682609382914746e+00,7.037712655185207495e+02,-2.247879553321165957e+00,-4.814856654446635353e-01
-4.406549482308257937e-01,-8.964617550373077393e-02,-1.082269873785817405e+00,6.733973498011147285e+02,-1.946197762057001235e+00,-2.183419855146336852e-01
-4.426334891706925623e-01,-1.169438138604164124e-01,-7.373153232322929851e-01,5.905119489424432686e+02,-1.546329509489424492e+00,7.169886302483841067e-02
-4.445490279230435160e-01,4.343958944082260132e-02,-4.825712053629339082e-01,6.336252831250302506e+02,-1.320598263493865332e+00,3.554558527679974600e-01
-4.374767639192917446e-01,2.064488641917705536e-02,-9.431474861906564700e-01,4.882196770932609411e+02,-1.678760547345713228e+00,-2.075344250355997122e-01
-4.434478662704628982e-01,-8.409149199724197388e-02,-6.383477182529783134e-01,5.550072200250217520e+02,-1.422663779490177749e+00,1.459683429842212332e-01
-4.462397038835816954e-01,-1.065689045935869217e-02,-3.436922209857931065e-01,6.014077585610252754e+02,-1.160136039821876519e+00,4.727515978502904170e-01
-4.508510507270895862e-01,6.654816865921020508e-02,3.371579552470378022e-02,5.960439603769958694e+02,-7.790790447934760055e-01,8.465106358428836630e-01
-4.457430358144197635e-01,-1.105513237416744232e-02,3.884968525496957370e-01,6.502988082289051590e+02,-4.604847344429531808e-01,1.237478439542344599e+00
-4.466832753086205643e-01,1.989584602415561676e-02,-1.013798420716326143e-01,6.276943111192588276e+02,-9.354755539345510629e-01,7.327158697912857788e-01
-4.461243692518322423e-01,6.458216905593872070e-02,-7.172634505085774270e-01,6.000646748130263859e+02,-1.532795105087144005e+00,9.826820406998904023e-02
-4.444339614516201187e-01,7.367298752069473267e-02,-4.657805334736233593e-01,6.314647744885544398e+02,-1.302377637041052694e+00,3.708165700938060860e-01
-4.442401335485607894e-01,3.530166298151016235e-02,-7.971404298896010987e-01,6.451167727824879421e+02,-1.642732611738398685e+00,4.845175195919648736e-02
-4.454949881810698065e-01,-5.890139192342758179e-02,-9.177284866725980983e-01,6.637513767289450470e+02,-1.775446457778399267e+00,-6.001051556679681820e-02
-4.437746990011982584e-01,-1.805630326271057129e-02,2.230317110770073663e-01,6.348115602791117453e+02,-6.157794599278210157e-01,1.061842882081835748e+00
-4.432283633479761620e-01,8.980668336153030396e-02,-1.009672568901300860e-01,5.739443123439177725e+02,-8.985516925435922397e-01,6.966171787633320678e-01
-4.468635398412107440e-01,2.193669043481349945e-02,-3.380438056063047592e-01,5.675476577837691821e+02,-1.131171217320453781e+00,4.550836061078442629e-01
-4.451660029377240146e-01,-2.309729345142841339e-02,-1.548412091798561374e-01,6.022637753195411960e+02,-9.718658661130481491e-01,6.621834477533359298e-01
-4.466133790785219992e-01,3.275120258331298828e-02,-5.108348410720421340e-01,6.233505225405045849e+02,-1.342039475719859931e+00,3.203697935757756632e-01
-4.443044860913065164e-01,-3.316686674952507019e-02,-4.468171285982154295e-01,5.883539244661657222e+02,-1.254351691613500908e+00,3.607174344170699376e-01
-4.509383697953002201e-01,-1.052987277507781982e-01,-1.291110073851329254e+00,6.967208899884900575e+02,-2.169871951865802728e+00,-4.123481958368557798e-01
-4.432724447804882173e-01,-1.329601854085922241e-01,-5.824625250464291470e-01,5.565623826383223332e+02,-1.367876667282854397e+00,2.029516171899961030e-01
-4.458251974989614896e-01,-3.277466073632240295e-02,-3.171378361821080571e-01,6.556000546478239812e+02,-1.169572855176814530e+00,5.352971828125985265e-01
-4.392439599184737586e-01,5.273899808526039124e-02,-2.708005177822933041e-01,6.669988997657522987e+02,-1.130614198356739486e+00,5.890131627921528779e-01
-4.387196343436815527e-01,-3.085056692361831665e-02,-9.361785573715259989e-01,3.475650265173785556e+02,-1.556847231899137318e+00,-3.155098828439146796e-01
-4.460782276945834957e-01,-3.322110325098037720e-02,-9.077810271658338648e-01,5.983078907016783887e+02,-1.722118007841317411e+00,-9.344404649035020771e-02
-4.460339798285685164e-01,2.868209406733512878e-02,-6.179008290079390786e-02,5.914880220086218969e+02,-8.714726137332394762e-01,7.478924479316516605e-01
-4.426352836158601312e-01,-9.492877125740051270e-02,-8.774928885216615182e-01,6.427487842456957878e+02,-1.721531713261543972e+00,-3.345406378177906426e-02
-4.428810394576754295e-01,-1.328263711184263229e-02,-1.256777109810746640e-01,6.102356985234671356e+02,-9.480919050414429172e-01,6.967364830792937003e-01
-4.419122357489620456e-01,4.969792813062667847e-02,6.753311397882492961e-02,6.623538184601084140e+02,-7.892813994959220203e-01,9.243476274535717963e-01
-4.439033174985006491e-01,-3.252422809600830078e-02,-7.054089565301873144e-01,6.667837177254931476e+02,-1.565083932687993951e+00,1.542660196276194329e-01
-4.448590118455953424e-01,-6.006650999188423157e-02,-3.866613699389178094e-01,6.107025566704321591e+02,-1.209390096040528384e+00,4.360673561626928207e-01
-4.441537306951774400e-01,4.376688040792942047e-03,-7.528955701351194296e-01,6.408430346035246430e+02,-1.595682178753655922e+00,8.989103848341695180e-02
-4.448654742308646437e-01,-3.490183968096971512e-03,-8.708450557048439400e-01,6.973615108688708233e+02,-1.750010842852400605e+00,8.320731442712725467e-03
-4.401244225670153387e-01,-8.478736132383346558e-02,-7.778214339611548844e-01,6.848789733600068530e+02,-1.649083305454982717e+00,9.344043753267294861e-02
-4.485074180488187179e-01,-7.590492814779281616e-02,-1.018181489051421140e+00,6.463690371753114050e+02,-1.864593980998546119e+00,-1.717689971042961616e-01
-4.441828672166894254e-01,-1.075776591897010803e-01,-1.012118176625315336e+00,6.151542793596244110e+02,-1.837840102727786196e+00,-1.863962505228445865e-01
-4.472750247627196307e-01,1.915498869493603706e-03,-8.090591861118615383e-05,5.844979149251749959e+02,-8.049648706997740710e-01,8.048030588625516568e-01
-4.438366945444779388e-01,-3.235273435711860657e-02,-7.333588280812587679e-02,6.306282326782766177e+02,-9.093786558563053957e-01,7.627068902400536698e-01
-4.413091565951788309e-01,-2.834916114807128906e-02,2.837013904955714705e-01,6.233189587178424063e+02,-5.474821995498408977e-01,1.114884980540983728e+00
-4.434020974845102048e-01,8.291426301002502441e-02,3.553422081323363013e-01,6.679795607376929638e+02,-5.051033145803093261e-01,1.215787730844982040e+00
-4.436354817226296210e-01,7.048441469669342041e-02,2.258648079551207610e-01,7.169529189340860285e+02,-6.655649152140403757e-01,1.117294531124281898e+00
-4.501574437443773280e-01,-1.353683173656463623e-01,-3.761563684206613023e-01,5.700741452492570716e+02,-1.171047157478509959e+00,4.187344206371872990e-01
-4.428930943738218495e-01,-3.291882202029228210e-02,-4.734040454014049049e-01,5.640951151089097948e+02,-1.264115375070705927e+00,3.173072842678961170e-01
-4.469501511134960636e-01,2.578854188323020935e-02,-6.960098682050630536e-01,6.142960907299398059e+02,-1.521155619751360266e+00,1.291358833412342699e-01
-4.532881800192732347e-01,-3.604718670248985291e-02,-3.068581144632931412e-01,7.012682367063805486e+02,-1.188483072856786560e+00,5.747668439302001664e-01
-4.431101714358554045e-01,-2.926247008144855499e-02,-7.344026783242363354e-01,6.332125776117837859e+02,-1.572156771713580703e+00,1.033514150651081431e-01
-4.467403333713536040e-01,-1.766738481819629669e-02,-6.365899640542760363e-01,7.311041562680775314e+02,-1.536774231707176419e+00,2.635943035986242355e-01
-4.474838601287018935e-01,-5.345848798751831055e-01,-1.130898608587511900e+00,5.917281578226308056e+02,-1.940745482598565719e+00,-3.210517345764581920e-01
-4.469148675426451445e-01,5.079638957977294922e-02,-6.061690362395800724e-01,6.622512559224832103e+02,-1.462917210191225115e+00,2.505791377120649699e-01
-4.430961156854477112e-01,-1.510326284915208817e-02,-7.496391917036667740e-01,6.474935028562690604e+02,-1.596787600880246849e+00,9.750921747291341202e-02
-4.442092661275267029e-01,-1.624306023586541414e-04,-3.012840118615994767e-01,6.498817044407455796e+02,-1.149993285394552700e+00,5.474252616713537467e-01
-4.437821010221352225e-01,-3.549019992351531982e-02,-9.545503017884796604e-01,5.907792464729590165e+02,-1.763747569038930152e+00,-1.453530345380291688e-01
-4.497772875950769578e-01,-7.659182697534561157e-02,-3.128285244513591690e-01,6.030833267418128116e+02,-1.130408889787297921e+00,5.047518408845794724e-01
-4.494056653972988147e-01,5.098031088709831238e-02,4.695008493428141638e-01,5.981538612576383684e+02,-3.447313024074334931e-01,1.283733001093061876e+00
