truth,plugin_estimate,propensity_estimate,propensity_variance,propensity_lower,propensity_upper,riesz_estimate,riesz_variance,riesz_lower,riesz_upper
2.121539888279284192e+00,1.970967292785644531e+00,2.125257793830185982e+00,3.280557953812164584e-03,2.012996529649860644e+00,2.237519058010511319e+00,2.132496827753246116e+00,3.592442357415569741e-03,2.015020334103462485e+00,2.249973321403029747e+00
2.121539888279284192e+00,1.933716297149658203e+00,2.069997567419971318e+00,2.743885966027472152e-03,1.967328622129337568e+00,2.172666512710605069e+00,2.070687905173444143e+00,2.998590333790782103e-03,1.963359508994750202e+00,2.178016301352137862e+00
2.121539888279284192e+00,1.884823679924011230e+00,2.021723031288737538e+00,3.249281932264731255e-03,1.909998184137406962e+00,2.133447878440068113e+00,2.051635713914554238e+00,3.678894322788668885e-03,1.932754090311808337e+00,2.170517337517300138e+00
2.121539888279284192e+00,2.013741970062255859e+00,2.111985080373182555e+00,3.338346854093576527e-03,1.998739359594488674e+00,2.225230801151876214e+00,2.127459784183825864e+00,3.480092537610409483e-03,2.011834858270404425e+00,2.243084710097247303e+00
2.121539888279284192e+00,1.916785717010498047e+00,2.043248613200307151e+00,3.131647992483003757e-03,1.933564799773153320e+00,2.152932426627461204e+00,2.040967812935579495e+00,3.358568859948038270e-03,1.927379617543732548e+00,2.154556008327426220e+00
2.121539888279284192e+00,2.020401954650878906e+00,2.149931159111912127e+00,3.087474196895684860e-03,2.041023671422614871e+00,2.258838646801209382e+00,2.140052939866389448e+00,3.597367080142263671e-03,2.022495952089930604e+00,2.257609927642848291e+00
2.121539888279284192e+00,1.989421844482421875e+00,2.106865674413275435e+00,2.841900654841036933e-03,2.002379093668964938e+00,2.211352255157585933e+00,2.110042641765403904e+00,3.483562849958611683e-03,1.994360080225641152e+00,2.225725203305166655e+00
2.121539888279284192e+00,1.988304495811462402e+00,2.166322831055584430e+00,3.323012143978033676e-03,2.053337506998404116e+00,2.279308155112764744e+00,2.175568284731610014e+00,3.658838440516047879e-03,2.057011151866959153e+00,2.294125417596260874e+00
2.121539888279284192e+00,1.971006751060485840e+00,2.096230223183907615e+00,2.697144313458354169e-03,1.994439508506282932e+00,2.198020937861532520e+00,2.118118739689798247e+00,3.077501031002329024e-03,2.009387290878065002e+00,2.226850188501531491e+00
2.121539888279284192e+00,1.906032443046569824e+00,2.047743513522933601e+00,3.420900826280809989e-03,1.933106117293603710e+00,2.162380909752263491e+00,2.034885905722050303e+00,3.550593778407248272e-03,1.918095661869537949e+00,2.151676149574562658e+00
2.121539888279284192e+00,1.985256791114807129e+00,2.066170581046458121e+00,3.122745014878261071e-03,1.956642788915162301e+00,2.175698373177753719e+00,2.106646537520141305e+00,3.800739670459706877e-03,1.985812264575591346e+00,2.227480810464691263e+00
2.121539888279284192e+00,2.038884639739990234e+00,2.132270483533310834e+00,3.331450862379449224e-03,2.019141788531039872e+00,2.245399178535581797e+00,2.133685383570220306e+00,3.389430234029739298e-03,2.019576509300737399e+00,2.247794257839703214e+00
2.121539888279284192e+00,1.840867400169372559e+00,1.929930754040281915e+00,3.502986731539387260e-03,1.813926125564165881e+00,2.045935382516397727e+00,1.971752494366783681e+00,3.862047247981791314e-03,1.849947565452363829e+00,2.093557423281203533e+00
2.121539888279284192e+00,2.070790290832519531e+00,2.194739693685025195e+00,3.086635111489083923e-03,2.085847005940179688e+00,2.303632381429870701e+00,2.178620316607007723e+00,3.115628303260958940e-03,2.069217402158592289e+00,2.288023231055423157e+00
2.121539888279284192e+00,1.951435565948486328e+00,2.071206705939427462e+00,3.087334934442959814e-03,1.962301674447966660e+00,2.180111737430888486e+00,2.101723040391146213e+00,3.156282493931914304e-03,1.991608668810099347e+00,2.211837411972192857e+00
2.121539888279284192e+00,2.057690382003784180e+00,2.141230718897687346e+00,2.925521109951440685e-03,2.035218069199693947e+00,2.247243368595680746e+00,2.132180475805981690e+00,3.011491161262476283e-03,2.024621448081174169e+00,2.239739503530789211e+00
2.121539888279284192e+00,1.942284226417541504e+00,2.097424674437889713e+00,3.225780406586221428e-03,1.986104604324986811e+00,2.208744744550792838e+00,2.103819616780122637e+00,3.612120502813170788e-03,1.986021814917748873e+00,2.221617418642496400e+00
