truth,plugin_estimate,indirect_estimate,indirect_variance,indirect_lower,indirect_upper,riesz_estimate,riesz_variance,riesz_lower,riesz_upper
1.000000000000000000e+00,1.039818541684383923e+00,1.027230151859050977e+00,2.347456284193854437e+00,8.929320650420071726e-01,1.161528238676094782e+00,1.023131601960544756e+00,1.137214109627890046e+00,9.296573089859894168e-01,1.116605894935100096e+00
1.000000000000000000e+00,1.013304928226143042e+00,1.000175761015886788e+00,2.306259668438609189e+00,8.670613204598467405e-01,1.133290201571926836e+00,1.043705661968186593e+00,8.315620246978180363e-01,9.637740828010121774e-01,1.123637241135361009e+00
1.000000000000000000e+00,1.040854886847782934e+00,1.087872903505566091e+00,4.150600420282086311e+00,9.092954885026847123e-01,1.266450318508447470e+00,1.107872533217346467e+00,1.071715813762545544e+00,1.017130002173186165e+00,1.198615064261506769e+00
1.000000000000000000e+00,1.044243499267828224e+00,1.044546762846883636e+00,1.630259887045275358e+00,9.326288788240597594e-01,1.156464646869707513e+00,1.038389672022806964e+00,1.213246885826772203e+00,9.418411429134297963e-01,1.134938201132184243e+00
1.000000000000000000e+00,9.780352743175113606e-01,9.461392858173114373e-01,1.195070317407114446e+00,8.503167192544065500e-01,1.041961852380216325e+00,9.048963004361553208e-01,1.419304647139046693e+00,8.004702430323696882e-01,1.009322357839940842e+00
1.000000000000000000e+00,9.820757852393919851e-01,1.148039744355222824e+00,1.363485081595084303e+01,8.243743526478091166e-01,1.471705136062636532e+00,9.770499822907880993e-01,1.336452994045787657e+00,8.757176792287704181e-01,1.078382285352805781e+00
1.000000000000000000e+00,1.024047095031318078e+00,1.091362694759970164e+00,1.592930567649780249e+00,9.807335659675640027e-01,1.201991823552376326e+00,1.058883566001105558e+00,1.151962852953117400e+00,9.648050828510813526e-01,1.152962049151129875e+00
1.000000000000000000e+00,9.922211125137496701e-01,1.187353006571721936e+00,1.493805513517279770e+01,8.485727456140332858e-01,1.526133267529410587e+00,1.021430952914494483e+00,1.143294760018335854e+00,9.277070909572913138e-01,1.115154814871697653e+00
1.000000000000000000e+00,1.024573993596383792e+00,1.044329816166139180e+00,2.250166932927387009e+00,9.128441417408706959e-01,1.175815490591407553e+00,1.039020242503484681e+00,8.633669890719783968e-01,9.575744246216694178e-01,1.120466060385300056e+00
1.000000000000000000e+00,9.829887661686236289e-01,9.109132944889499761e-01,4.121089493940934823e+00,7.329718580559285712e-01,1.088854730921971381e+00,9.695158979167184388e-01,9.485333999158130913e-01,8.841474504772037779e-01,1.054884345356233100e+00
1.000000000000000000e+00,9.992619718234244663e-01,9.648762018920861161e-01,1.966902758665973083e+00,8.419448906838247204e-01,1.087807513100347512e+00,9.615340386495400127e-01,1.299937943116883154e+00,8.615956416013802466e-01,1.061472435697699890e+00
1.000000000000000000e+00,1.036715488936811980e+00,9.898184549133643984e-01,8.704778954364609689e+00,7.312056987272586017e-01,1.248431211099470195e+00,1.067683731808206860e+00,1.279455256475633629e+00,9.685358088518807307e-01,1.166831654764532988e+00
1.000000000000000000e+00,9.863881886552430256e-01,9.273304229135929111e-01,1.718787648379687116e+00,8.124139782242847385e-01,1.042246867602901084e+00,9.118506896979572396e-01,8.434152549909694763e-01,8.313514469242104798e-01,9.923499324717039993e-01
1.000000000000000000e+00,1.005249927623901529e+00,1.026112926659677349e+00,3.497175798290682813e+00,8.621937359179372429e-01,1.190032117401417455e+00,1.037589319037638624e+00,1.014637522443333939e+00,9.492962671454505674e-01,1.125882370929826681e+00
1.000000000000000000e+00,1.035568667509692675e+00,1.065254248696377859e+00,2.276456099985539883e+00,9.330027174863049222e-01,1.197505779906450796e+00,1.036798246951946778e+00,1.143118728087840319e+00,9.430816005563117388e-01,1.130514893347581928e+00
1.000000000000000000e+00,1.003775929124563371e+00,1.047087300633461338e+00,1.834700888390996765e+00,9.283591495247807135e-01,1.165815451742141962e+00,1.036047382210865786e+00,9.731115823494920214e-01,9.495799842535569413e-01,1.122514780168174520e+00
1.000000000000000000e+00,1.058811275669750973e+00,1.014607038643086767e+00,1.719468677150363112e+00,8.996678297529884238e-01,1.129546247533185221e+00,1.069471196688669190e+00,1.135375760536350365e+00,9.760724866153877022e-01,1.162869906761950567e+00
1.000000000000000000e+00,1.067419198762065591e+00,1.046812501930939110e+00,1.811514326031600453e+00,9.288369668833454940e-01,1.164788036978532837e+00,1.100985281438831898e+00,9.687931523579452753e-01,1.014709957340938384e+00,1.187260605536725411e+00
1.000000000000000000e+00,1.008258201103664264e+00,1.041587370918193756e+00,4.298262061858786787e+00,8.598611838298342303e-01,1.223313558006553281e+00,9.465043372380624875e-01,1.525922909467523514e+00,8.382270501552172570e-01,1.054781624320907607e+00
1.000000000000000000e+00,9.504216617704127623e-01,1.120010662044311545e+00,4.502391554005678920e+00,9.340193321718242014e-01,1.306001991916798888e+00,1.012823816393331633e+00,1.282235399180736923e+00,9.135682320719170635e-01,1.112079400714746313e+00
1.000000000000000000e+00,1.018348264850042151e+00,1.136442427893078255e+00,3.889167185401803284e+00,9.635804907325826729e-01,1.309304365053573838e+00,1.139548745574696431e+00,1.263961790656975559e+00,1.041002963168874196e+00,1.238094527980518667e+00
1.000000000000000000e+00,1.018783625413288929e+00,1.110911010601853821e+00,2.294014819275883355e+00,9.781504190866738835e-01,1.243671602117033759e+00,1.037057433801024997e+00,1.191506735114191917e+00,9.413778406412014466e-01,1.132737026960848548e+00
1.000000000000000000e+00,1.007786931019659882e+00,1.045143101311609701e+00,4.271196472282893453e+00,8.639899706849381023e-01,1.226296231938281300e+00,1.002045011996449464e+00,1.073984699839817480e+00,9.112064780705362299e-01,1.092883545922362698e+00
1.000000000000000000e+00,1.009806253399496700e+00,1.047385368109247761e+00,1.790592140572835778e+00,9.300930941332982149e-01,1.164677642085197418e+00,1.036545732534945863e+00,1.251666996889904127e+00,9.384804080287549866e-01,1.134611057041136739e+00
1.000000000000000000e+00,1.000669242525040747e+00,1.007212495812903841e+00,1.403510113623849032e+00,9.033691093841342834e-01,1.111055882241673398e+00,1.020923777868988358e+00,1.027718900708231020e+00,9.320633825405774120e-01,1.109784173197399415e+00
1.000000000000000000e+00,1.004597611838882631e+00,1.055630166421210436e+00,5.350832443745989764e+00,8.528704173786818554e-01,1.258389915463739017e+00,1.005944155644522997e+00,8.521810666485382102e-01,9.250276704806575934e-01,1.086860640808388290e+00
1.000000000000000000e+00,1.024644003746718823e+00,1.006039630578981159e+00,2.540125313373921223e+00,8.663389118703269665e-01,1.145740349287635240e+00,9.846697362966089218e-01,1.003682101802079840e+00,8.968546446291413288e-01,1.072484827964076626e+00
1.000000000000000000e+00,9.796516368157351939e-01,8.926072581424951968e-01,1.867955287254436270e+00,7.728079507027888484e-01,1.012406565582201656e+00,9.368248565036190190e-01,1.170291241016636619e+00,8.420009056105085543e-01,1.031648807396729373e+00
1.000000000000000000e+00,1.038288316964386837e+00,1.164582138345304774e+00,5.778439195362556902e+00,9.538764098379630685e-01,1.375287866852646479e+00,1.092713841205623204e+00,1.303188554297825652e+00,9.926505697201223333e-01,1.192777112691123964e+00
1.000000000000000000e+00,1.016824839287210791e+00,8.957511538311589971e-01,2.733470609059812428e+00,7.508311711388871990e-01,1.040671136523430684e+00,9.251707645808048275e-01,1.266537748145281972e+00,8.265246150028824346e-01,1.023816914158727220e+00
1.000000000000000000e+00,1.017674001541420070e+00,9.305555387767305842e-01,3.499386153211513140e+00,7.665845544765969022e-01,1.094526523076864377e+00,1.008523496329039704e+00,1.152094773297791530e+00,9.144396264989694822e-01,1.102607366159109814e+00
1.000000000000000000e+00,1.058664318708317342e+00,1.005761055992130615e+00,2.252410717517697059e+00,8.742098415361934105e-01,1.137312270448067819e+00,1.038618701201724948e+00,1.367376114642218088e+00,9.361207784714613567e-01,1.141116623931988538e+00
1.000000000000000000e+00,1.000695690666126847e+00,1.038326080121064976e+00,3.454228799247656578e+00,8.754165017949898653e-01,1.201235658447139976e+00,9.784082647060702298e-01,1.290981116150286656e+00,8.788147603415491504e-01,1.078001769070591420e+00
1.000000000000000000e+00,9.569946687161066112e-01,1.036011413835012940e+00,2.103754854054950663e+00,9.088753870972113846e-01,1.163147440572814606e+00,9.707161245752049528e-01,1.347363965400565577e+00,8.689710174743442428e-01,1.072461231676065774e+00
1.000000000000000000e+00,1.000293721263623592e+00,1.053918231819777285e+00,1.641878094212622985e+00,9.416022588976037389e-01,1.166234204741950942e+00,1.022129515710584746e+00,1.073752230330883739e+00,9.313008135505392859e-01,1.112958217870630317e+00
1.000000000000000000e+00,9.909362787413108498e-01,1.040459020974974225e+00,1.737442945608440592e+00,9.249206219913516103e-01,1.155997419958596950e+00,9.900581393022092058e-01,1.290828437354333724e+00,8.904705243599845277e-01,1.089645754244433995e+00
1.000000000000000000e+00,9.638964225169206479e-01,8.902183893825680316e-01,2.662901475123507389e+00,7.471813151197429503e-01,1.033255463645393002e+00,8.849017252815615242e-01,1.088835897222945270e+00,7.934372842919433788e-01,9.763661662711796696e-01
1.000000000000000000e+00,1.008853565697085397e+00,8.907361798316554280e-01,2.328029661446729737e+00,7.569949464934380146e-01,1.024477413169872841e+00,9.738803691930169038e-01,1.162895608519616708e+00,8.793565122077143803e-01,1.068404226178319316e+00
1.000000000000000000e+00,9.955358232382900407e-01,9.552846408639470432e-01,1.706788579202546563e+00,8.407700216586726505e-01,1.069799260069221436e+00,9.856671009983350995e-01,9.636959156829324469e-01,8.996190419884125822e-01,1.071715160008257506e+00
1.000000000000000000e+00,1.034051518070902231e+00,1.092220387590088215e+00,1.498957907353904329e+00,9.849040636044916752e-01,1.199536711575684755e+00,1.036751461856750378e+00,1.088370948229697488e+00,9.453065512852023566e-01,1.128196372428298400e+00
1.000000000000000000e+00,1.071734829284593626e+00,9.499791020193673052e-01,1.632881451006377604e+00,8.379712685237934444e-01,1.061986935514941166e+00,9.638150269664408354e-01,9.199182806189760697e-01,8.797441275204868072e-01,1.047885926412394975e+00
1.000000000000000000e+00,1.021519874551440443e+00,1.132518127956168907e+00,1.812307156808865338e+00,1.014516779035091520e+00,1.250519476877246294e+00,1.083384551910476779e+00,1.445243408334266233e+00,9.780085861739112874e-01,1.188760517647042381e+00
1.000000000000000000e+00,1.024208737283731629e+00,9.559169078425532318e-01,5.817767174645037898e+00,7.444953650513023158e-01,1.167338450633804259e+00,9.188176425055687435e-01,1.195758033531581388e+00,8.229675088424911467e-01,1.014667776168646451e+00
1.000000000000000000e+00,1.018804471050756666e+00,9.691015379248909545e-01,2.549142224482018548e+00,8.291530847746676480e-01,1.109049991075114150e+00,1.012712666303219766e+00,1.170822294809789499e+00,9.178672032831965977e-01,1.107558129323242824e+00
1.000000000000000000e+00,1.020921011596283012e+00,9.848033001619929117e-01,2.939757432161958395e+00,8.345144306380432031e-01,1.135092169685942620e+00,1.014978066995250172e+00,1.285895597639466370e+00,9.155809188682362265e-01,1.114375215122264118e+00
1.000000000000000000e+00,1.021201800067024212e+00,1.028456676192595731e+00,2.244348053648971497e+00,8.971411212655583389e-01,1.159772231119633012e+00,1.032901215291457175e+00,1.376471603396499432e+00,9.300629606231870516e-01,1.135739469959727188e+00
1.000000000000000000e+00,1.040038252747301106e+00,9.938884394060072403e-01,2.244018727576257533e+00,8.625825191749914023e-01,1.125194359637023078e+00,1.014981621012859270e+00,1.083926537920357980e+00,9.237236110841429149e-01,1.106239630941575625e+00
1.000000000000000000e+00,9.863380147372483586e-01,9.284435578434107050e-01,2.715058826577146256e+00,7.840124670895237680e-01,1.072874648597297753e+00,9.865138975894094386e-01,1.221821592660465416e+00,8.896247874648506304e-01,1.083403007713968247e+00
1.000000000000000000e+00,1.003031549295229086e+00,9.407686512139608048e-01,2.800279187410664949e+00,7.940883694692300043e-01,1.087448932958691605e+00,9.443979360851001426e-01,8.937059720715535560e-01,8.615334580223007466e-01,1.027262414147899428e+00
1.000000000000000000e+00,1.013948684246669396e+00,1.057153410701431762e+00,1.664041596595760897e+00,9.440819094512734599e-01,1.170224911951589952e+00,1.036690151587245978e+00,1.112214681556381368e+00,9.442489927815820305e-01,1.129131310392909926e+00
1.000000000000000000e+00,1.029086998287316979e+00,9.887459744425759478e-01,1.997739538744538690e+00,8.648547623890890934e-01,1.112637186496062691e+00,1.040378093539724436e+00,1.276456005799044835e+00,9.413464481744412415e-01,1.139409738905007741e+00
1.000000000000000000e+00,1.008074103507186736e+00,9.140249227727952341e-01,2.260991721143974953e+00,7.822233613560449772e-01,1.045826484189545491e+00,9.742763466895392188e-01,1.248415561102686366e+00,8.763384763886992168e-01,1.072214216990379221e+00
1.000000000000000000e+00,1.020028194560479440e+00,9.310728517965430884e-01,1.289032786443441658e+00,8.315545283339653704e-01,1.030591175259120806e+00,9.275747676828890453e-01,1.211696517064487333e+00,8.310879464070802802e-01,1.024061588958697921e+00
1.000000000000000000e+00,1.019036560544161363e+00,1.068647333887796425e+00,1.670561652072083625e+00,9.553545305629592699e-01,1.181940137212633690e+00,9.949545358490308189e-01,1.116021485820573700e+00,9.023553118789746641e-01,1.087553759819086974e+00
1.000000000000000000e+00,9.805731159884739645e-01,8.658004566873365171e-01,5.284951882487744612e+00,6.642927836236791617e-01,1.067308129750993873e+00,9.708549248453418601e-01,9.392469215389646076e-01,8.859053989633913773e-01,1.055804450727292343e+00
1.000000000000000000e+00,9.886833708399087595e-01,1.001355582214927598e+00,5.626326815010319393e+00,7.934416717012553466e-01,1.209269492728599849e+00,9.682018492603144955e-01,1.058835628735667722e+00,8.780062512374515737e-01,1.058397447283177417e+00
1.000000000000000000e+00,9.978066953209674406e-01,1.044608471476714762e+00,6.932123045348048684e+00,8.138252663208409565e-01,1.275391676632588567e+00,9.170157414023153430e-01,1.421653633632740332e+00,8.125033057885231447e-01,1.021528177016107541e+00
1.000000000000000000e+00,1.060122596717982590e+00,9.872840562649479734e-01,2.550681725680755019e+00,8.472933500207462387e-01,1.127274762509149708e+00,1.045759230364636805e+00,1.017942527308984824e+00,9.573224957696711002e-01,1.134195964959602509e+00
1.000000000000000000e+00,1.060780196426915234e+00,1.031465993863319497e+00,3.413873773356226327e+00,8.695108303906763370e-01,1.193421157335962546e+00,1.021080847778439216e+00,1.085502850774199057e+00,9.297565054426286668e-01,1.112405190114249764e+00
1.000000000000000000e+00,9.854378737912335984e-01,8.947950064674641268e-01,5.581626791597625648e+00,6.877086598262553974e-01,1.101881353108672856e+00,9.375239655269553829e-01,1.377612580462836744e+00,8.346430976349509256e-01,1.040404833418959729e+00
1.000000000000000000e+00,9.578164792302936714e-01,8.696951563524818463e-01,1.123583140410451486e+00,7.767827568333564026e-01,9.626075558716072900e-01,9.103794928958347521e-01,9.890155178589998819e-01,8.232083736715511968e-01,9.975506121201183074e-01
1.000000000000000000e+00,1.013784535575953161e+00,1.089493162212759714e+00,2.762113053870302259e+00,9.438158921412200808e-01,1.235170432284299347e+00,1.041019249122200563e+00,1.213981809713838178e+00,9.444414823205533605e-01,1.137597015923847765e+00
1.000000000000000000e+00,1.016780649309357409e+00,1.078565047713081482e+00,2.391319976032542094e+00,9.430180461237684941e-01,1.214112049302394469e+00,1.050627713630478022e+00,1.207889134124294772e+00,9.542926016758860319e-01,1.146962825585070123e+00
1.000000000000000000e+00,1.031134831991865619e+00,1.047505386084281342e+00,2.794532707010080053e+00,9.009756836533412416e-01,1.194035088515221332e+00,1.034779399482522511e+00,1.150558564223004954e+00,9.407582765332713759e-01,1.128800522431773645e+00
1.000000000000000000e+00,9.781194900307925710e-01,9.705928546509330346e-01,1.704095272984648135e+00,8.561686229454256170e-01,1.085017086356440341e+00,9.376169009410318944e-01,1.062162876891162178e+00,8.472797003217400480e-01,1.027954101560323741e+00
1.000000000000000000e+00,9.977028615922327592e-01,9.795346994431290977e-01,1.671426000415737301e+00,8.662125910688397434e-01,1.092856807817418563e+00,9.423140201625440637e-01,1.028945016277143854e+00,8.534006333804595723e-01,1.031227406944628555e+00
1.000000000000000000e+00,9.572693021860881890e-01,8.979288483650135211e-01,2.393912534344145193e+00,7.623083897908259354e-01,1.033549306939201218e+00,8.828564771423957902e-01,1.207184998294538625e+00,7.865494484326666091e-01,9.791635058521249713e-01
1.000000000000000000e+00,1.030690263206533785e+00,1.007905647962553664e+00,2.919610501889397636e+00,8.581326483661089188e-01,1.157678647558998408e+00,1.008264991377282316e+00,1.088723239308710511e+00,9.168052822576011618e-01,1.099724700496963470e+00
1.000000000000000000e+00,9.702234455145583025e-01,8.769479683340761778e-01,2.348235461876504893e+00,7.426275949699079337e-01,1.011268341698244422e+00,9.028684748869525434e-01,1.109232270527561015e+00,8.105513400694260850e-01,9.951856097044790017e-01
1.000000000000000000e+00,1.000845048804355431e+00,1.016166806144884749e+00,2.393983833224798019e+00,8.805443279658131672e-01,1.151789284323956331e+00,1.005038615427190418e+00,1.000803764949738328e+00,9.173495312327376583e-01,1.092727699621643289e+00
1.000000000000000000e+00,9.743921500107524114e-01,1.024062730596895010e+00,2.588103810498580071e+00,8.830488334206851864e-01,1.165076627773104834e+00,9.650463144571960195e-01,1.109528678109420907e+00,8.727168460321568233e-01,1.057375782882235216e+00
1.000000000000000000e+00,9.932438678242119234e-01,9.947456135085026574e-01,1.577324188641899605e+00,8.846597506278700562e-01,1.104831476389135148e+00,9.732705731978920083e-01,1.377177781445418914e+00,8.704059421024497034e-01,1.076135204293334313e+00
1.000000000000000000e+00,1.022642278525119020e+00,9.883337229055982887e-01,1.753292016644305784e+00,8.722695457350280179e-01,1.104397900076168559e+00,1.002648064667081007e+00,8.986104234139993263e-01,9.195565271606992441e-01,1.085739602173462659e+00
1.000000000000000000e+00,9.913140378929778951e-01,1.024031864301282901e+00,4.109792683494361221e+00,8.463344834938442141e-01,1.201729245108721589e+00,1.022150165651687814e+00,1.086245718508670910e+00,9.307945795912513365e-01,1.113505751712124292e+00
1.000000000000000000e+00,9.817388660161759928e-01,8.817071575830984775e-01,2.994445626637335600e+00,7.300268205628374085e-01,1.033387494603359436e+00,9.294455715998847234e-01,1.135119383722732467e+00,8.360574072051473182e-01,1.022833735994622018e+00
1.000000000000000000e+00,9.968363381117422151e-01,1.035379942502693273e+00,2.425715466613886484e+00,8.988616028076624742e-01,1.171898282197723962e+00,9.797062810826093759e-01,1.250890896203851188e+00,8.816713641717789374e-01,1.077741197993439926e+00
1.000000000000000000e+00,9.831251878473787897e-01,1.017174904534208890e+00,2.701349266308803898e+00,8.731089242234366665e-01,1.161240884844981114e+00,1.025298157669863874e+00,1.593595288088198503e+00,9.146459488467262311e-01,1.135950366493001518e+00
1.000000000000000000e+00,1.008973839082029533e+00,9.621872430623664707e-01,1.565135446523468588e+00,8.525275482664702587e-01,1.071846937858262683e+00,9.662846460246538038e-01,8.615568701555541553e-01,8.849242518221971388e-01,1.047645040227110469e+00
1.000000000000000000e+00,1.011305100608255181e+00,1.057522860804658960e+00,2.559486844902551184e+00,9.172907342189322577e-01,1.197754987390385661e+00,1.038660691328370245e+00,1.032881089410636832e+00,9.495774045335970692e-01,1.127743978123143309e+00
1.000000000000000000e+00,1.055726617575411863e+00,1.077167170889836045e+00,2.148649352876243146e+00,9.486817526198286776e-01,1.205652589159843524e+00,1.024937929462917063e+00,1.637123711222804312e+00,9.127846909984524970e-01,1.137091167927381630e+00
1.000000000000000000e+00,1.005778188602151957e+00,8.973298872268770099e-01,3.551897350638049122e+00,7.321332234457271770e-01,1.062526551008026843e+00,9.858153925407167062e-01,1.807282532188020596e+00,8.679777366267136252e-01,1.103653048454719787e+00
1.000000000000000000e+00,1.060559523410811389e+00,1.011128957054329147e+00,1.820239897168286491e+00,8.928696353163647625e-01,1.129388278792293532e+00,1.014888438864142817e+00,8.934654733436334650e-01,9.320351110806808226e-01,1.097741766647604811e+00
1.000000000000000000e+00,1.012566035046814417e+00,1.096165806098184037e+00,1.319128527299065379e+00,9.954924317584701310e-01,1.196839180437897943e+00,1.075855671404487124e+00,8.707934201651462702e-01,9.940603169776441872e-01,1.157651025831329950e+00
1.000000000000000000e+00,1.019177349760174378e+00,1.064886237605127128e+00,2.613577419742933561e+00,9.231800696681988772e-01,1.206592405542055380e+00,9.852880328631383744e-01,1.293643413052798063e+00,8.855918891505190071e-01,1.084984176575757742e+00
1.000000000000000000e+00,1.038673721628691426e+00,1.032562500554162765e+00,3.722867451173673459e+00,8.634367035838083071e-01,1.201688297524517335e+00,1.067283148568219708e+00,1.234275729225209117e+00,9.699014907327569990e-01,1.164664806403682418e+00
1.000000000000000000e+00,9.826988697585559152e-01,9.405578745618802250e-01,6.003118024810244258e+00,7.257948507234595059e-01,1.155320898400300944e+00,9.486792171262704576e-01,1.122290093785355936e+00,8.558202959147269695e-01,1.041538138337813946e+00
1.000000000000000000e+00,1.016212854378359065e+00,9.831467299057380371e-01,3.252543433019966734e+00,8.250646572201263407e-01,1.141228802591349734e+00,1.028090735946253664e+00,1.351429491272852168e+00,9.261922420057269179e-01,1.129989229886780411e+00
1.000000000000000000e+00,1.010802702148019261e+00,1.028382820740103343e+00,1.513917062569334560e+00,9.205323336056786543e-01,1.136233307874528142e+00,1.044563416823243607e+00,1.115994281163400048e+00,9.519653214808736497e-01,1.137161512165613564e+00
1.000000000000000000e+00,9.891427276359199272e-01,1.069535016251666137e+00,3.098499769632033551e+00,9.152418102118768939e-01,1.223828222291455381e+00,1.014504785987683233e+00,1.452360003116463627e+00,9.088696953409458601e-01,1.120139876634420606e+00
1.000000000000000000e+00,1.018533575881823916e+00,9.845822646779704979e-01,2.657709863966204900e+00,8.416846914766555887e-01,1.127479837879285407e+00,9.864059112371474924e-01,1.366993500294848340e+00,8.839223298132659057e-01,1.088889492661029079e+00
1.000000000000000000e+00,1.032492367033112535e+00,1.081491429813508542e+00,1.598957057231971346e+00,9.706532285373931090e-01,1.192329631089624087e+00,1.019494312437135175e+00,1.378068533607799351e+00,9.165964205373715590e-01,1.122392204336898791e+00
1.000000000000000000e+00,1.033111819712525081e+00,9.822791300997271158e-01,1.455716731936407049e+00,8.765220367451260763e-01,1.088036223454328155e+00,1.000874412961105797e+00,1.165276782441617698e+00,9.062538307664509407e-01,1.095494995155760654e+00
1.000000000000000000e+00,1.009484112719938986e+00,9.778340078155615123e-01,1.581591416204439549e+00,8.675993346451749133e-01,1.088068680985948111e+00,9.522468584071074327e-01,1.227174130494607107e+00,8.551457550178247491e-01,1.049347961796390116e+00
1.000000000000000000e+00,9.621858007292245496e-01,9.442688523533999678e-01,3.580950212658755127e+00,7.783979487147576481e-01,1.110139755992042288e+00,9.511240622445968906e-01,1.029384861387029559e+00,8.621916735045611624e-01,1.040056450984632619e+00
1.000000000000000000e+00,1.022792408541888243e+00,1.055924869916593956e+00,1.279591435641742825e+00,9.567716706826678852e-01,1.155078069150520026e+00,1.027142111764668853e+00,1.210861681942996260e+00,9.306885349792306528e-01,1.123595688550107052e+00
1.000000000000000000e+00,1.031518599535263814e+00,1.012040598585263851e+00,1.315012825435669663e+00,9.115243981975286180e-01,1.112556798972998973e+00,9.730476344374593412e-01,1.105561510409350134e+00,8.808833778258144953e-01,1.065211891049104187e+00
1.000000000000000000e+00,9.800246720177893112e-01,9.825945191496640030e-01,3.025602385139088302e+00,8.301271185503862338e-01,1.135061919748941772e+00,9.607203492326416017e-01,1.112998079090568249e+00,8.682466403134647681e-01,1.053194058151818435e+00
1.000000000000000000e+00,1.011381416974742598e+00,1.104667495802401422e+00,2.105236009206448600e+00,9.774867216817231252e-01,1.231848269923079719e+00,1.074613668520820964e+00,1.211137349315879463e+00,9.781491129459168876e-01,1.171078224095725151e+00
1.000000000000000000e+00,9.714284387626239692e-01,9.532921988097707855e-01,1.289810154604720482e+00,8.537438719536202258e-01,1.052840525665921456e+00,9.777059941424677270e-01,1.166507804504594237e+00,8.830354455881802567e-01,1.072376542696755086e+00
1.000000000000000000e+00,1.007698592048585251e+00,9.716879024805507026e-01,1.606444407939212393e+00,8.605904962323462914e-01,1.082785308728755114e+00,9.774388252766066376e-01,1.389453609068578288e+00,8.741167561471331338e-01,1.080760894406080030e+00
1.000000000000000000e+00,9.993058266682087742e-01,9.594644890173934515e-01,4.282044804026530649e+00,7.780814505647954959e-01,1.140847527469991407e+00,9.842186928956342395e-01,1.018148794639488486e+00,8.957729987156792806e-01,1.072664387075589199e+00
1.000000000000000000e+00,9.963115778772866360e-01,1.090524140777534789e+00,2.354174308916322289e+00,9.560340219945331341e-01,1.225014259560536445e+00,1.097697837881329797e+00,1.404532764703264602e+00,9.938166262125774919e-01,1.201579049550082212e+00
1.000000000000000000e+00,9.825273354698590422e-01,9.789175223733123099e-01,2.082628404913978937e+00,8.524214727882162279e-01,1.105413571958408392e+00,9.378367319175845429e-01,1.343304694492209572e+00,8.362450067195028591e-01,1.039428457115666227e+00
1.000000000000000000e+00,9.896719843186042587e-01,1.035447601957828700e+00,1.177610716427675897e+00,9.403275795836875117e-01,1.130567624331969778e+00,1.030964359734056313e+00,8.120707202804527958e-01,9.519751088320583809e-01,1.109953610636054133e+00
1.000000000000000000e+00,1.072926132033830360e+00,1.055940062222747944e+00,2.092753637836076486e+00,9.291368889571622880e-01,1.182743235488333600e+00,1.060171312613608308e+00,1.126550489591191306e+00,9.671363045702537908e-01,1.153206320656962935e+00
1.000000000000000000e+00,1.023546835656751419e+00,1.038858928013429272e+00,1.603242143615488668e+00,9.278723070277152818e-01,1.149845548999143263e+00,9.741942836625745450e-01,1.006426758022056056e+00,8.862592049554108842e-01,1.062129362369738095e+00
1.000000000000000000e+00,9.520271965568872785e-01,1.024030464037399168e+00,2.042131128094966996e+00,8.987703271886025025e-01,1.149290600886195834e+00,9.802840226474198726e-01,1.395159148644308011e+00,8.767500341660330321e-01,1.083818011128806713e+00
1.000000000000000000e+00,1.001718377888055400e+00,9.692473482071384261e-01,2.106480717420202264e+00,8.420289822056726825e-01,1.096465714208604059e+00,9.741846517151407925e-01,8.115273739929972363e-01,8.952218305911270324e-01,1.053147472839154553e+00
1.000000000000000000e+00,1.027895901599493733e+00,1.075889178712195582e+00,2.291487564419536049e+00,9.432017367482019576e-01,1.208576620676189206e+00,1.046208042248062187e+00,1.220250108814027179e+00,9.493812606427649570e-01,1.143034823853359416e+00
1.000000000000000000e+00,1.047231651478547798e+00,1.149711225420077421e+00,2.657903864012837403e+00,1.006808436895908265e+00,1.292614013944246576e+00,1.136428531351331817e+00,1.040513101276539398e+00,1.047016729782814570e+00,1.225840332919849063e+00
1.000000000000000000e+00,9.631066176320486338e-01,8.880863859085835754e-01,3.093677692429425363e+00,7.339132869370905699e-01,1.042259484880076581e+00,1.007269957966080653e+00,1.282532073345542756e+00,9.080028917964366730e-01,1.106537024135724634e+00
1.000000000000000000e+00,1.002026763815826005e+00,1.025405122989197171e+00,8.083498710642048835e+00,7.761920870267801087e-01,1.274618158951614344e+00,9.617906764976250633e-01,8.700763829130407911e-01,8.800290053723509587e-01,1.043552347622899168e+00
1.000000000000000000e+00,1.000551527856244460e+00,1.106130751042875948e+00,3.580048235670806989e+00,9.402807386693281533e-01,1.271980763416423743e+00,1.017037208007914195e+00,1.135045579376798841e+00,9.236520796658285182e-01,1.110422336349999872e+00
1.000000000000000000e+00,1.011369393849591569e+00,1.040745711478985758e+00,1.386546244539253347e+00,9.375317971745471546e-01,1.143959625783424361e+00,1.000237583198930524e+00,1.014365618899489840e+00,9.119563625281187358e-01,1.088518803869742202e+00
1.000000000000000000e+00,9.899194259639982896e-01,9.470069272360149837e-01,1.844026968039623515e+00,8.279774014836116525e-01,1.066036452988418315e+00,1.005021837266075080e+00,1.094626825673796544e+00,9.133144939013427832e-01,1.096729180630807488e+00
1.000000000000000000e+00,9.526510714729641283e-01,9.214361001849963317e-01,2.184628161133688184e+00,7.918794134118993799e-01,1.050992786958093284e+00,9.655242670178988407e-01,1.336859391930150576e+00,8.641765582126291756e-01,1.066871975823168395e+00
